case_id,case_type,case_status,originating_station_id,district_id,state_id,sensitivity_hint,assigned_officer_ids,synthetic_only
CASE-00152,WOMEN_CHILD_SAFETY,OPEN,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,HIGH,OFF-0207|OFF-0088|OFF-0136|OFF-0216,true
CASE-00153,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,HIGH,OFF-0240|OFF-0091|OFF-0158|OFF-0199,true
CASE-00154,NARCOTICS,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0084|OFF-0002,true
CASE-00155,FINANCIAL_CRIME,CHARGESHEETED,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0233|OFF-0202|OFF-0114|OFF-0123,true
CASE-00156,NARCOTICS,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0095|OFF-0117,true
CASE-00157,NARCOTICS,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0228|OFF-0106|OFF-0152|OFF-0239,true
CASE-00158,NARCOTICS,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0192|OFF-0138|OFF-0036,true
CASE-00159,JUVENILE_PROTECTION,COURT_PENDING,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,HIGH,OFF-0138|OFF-0036|OFF-0192,true
CASE-00160,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0168|OFF-0172|OFF-0144,true
CASE-00161,WOMEN_CHILD_SAFETY,CHARGESHEETED,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,HIGH,OFF-0149,true
CASE-00162,MISSING_PERSON,COURT_PENDING,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0001|OFF-0171|OFF-0129,true
CASE-00163,VIOLENT_CRIME,CLOSED,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0120,true
CASE-00164,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0189|OFF-0025|OFF-0069,true
CASE-00165,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0171|OFF-0039|OFF-0119,true
CASE-00166,VIOLENT_CRIME,COURT_PENDING,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0237,true
CASE-00167,MISSING_PERSON,CHARGESHEETED,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0093|OFF-0236,true
CASE-00168,MISSING_PERSON,CLOSED,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0125,true
CASE-00169,GENERAL_THEFT,CLOSED,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0197|OFF-0111,true
CASE-00170,NARCOTICS,COURT_PENDING,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0150|OFF-0029,true
CASE-00171,MISSING_PERSON,CHARGESHEETED,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0201|OFF-0015|OFF-0164|OFF-0176,true
CASE-00172,MISSING_PERSON,CHARGESHEETED,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0199|OFF-0240|OFF-0091,true
CASE-00173,CYBER_FRAUD,COURT_PENDING,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,HIGH,OFF-0134|OFF-0147|OFF-0004|OFF-0130,true
CASE-00174,VIOLENT_CRIME,CLOSED,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0199|OFF-0158,true
CASE-00175,MISSING_PERSON,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0155|OFF-0137,true
CASE-00176,GENERAL_THEFT,OPEN,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0077|OFF-0212|OFF-0098|OFF-0103,true
CASE-00177,GENERAL_THEFT,CLOSED,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0067|OFF-0205|OFF-0231|OFF-0070,true
CASE-00178,MISSING_PERSON,OPEN,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0075|OFF-0010|OFF-0034,true
CASE-00179,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0034|OFF-0090|OFF-0075,true
CASE-00180,CYBER_FRAUD,OPEN,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,HIGH,OFF-0002|OFF-0068|OFF-0121|OFF-0208,true
CASE-00181,WOMEN_CHILD_SAFETY,OPEN,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,HIGH,OFF-0040|OFF-0177|OFF-0174,true
CASE-00182,WOMEN_CHILD_SAFETY,OPEN,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,HIGH,OFF-0041|OFF-0237|OFF-0214|OFF-0043,true
CASE-00183,MISSING_PERSON,OPEN,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0221|OFF-0051,true
CASE-00184,GENERAL_THEFT,CHARGESHEETED,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0161|OFF-0148,true
CASE-00185,NARCOTICS,CLOSED,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0193|OFF-0052|OFF-0012|OFF-0089,true
CASE-00186,CYBER_FRAUD,CHARGESHEETED,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,HIGH,OFF-0163|OFF-0214|OFF-0043|OFF-0041,true
CASE-00187,MISSING_PERSON,CHARGESHEETED,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0071|OFF-0150,true
CASE-00188,MISSING_PERSON,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0186|OFF-0172,true
CASE-00189,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0118,true
CASE-00190,CYBER_FRAUD,CHARGESHEETED,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,HIGH,OFF-0138,true
CASE-00191,NARCOTICS,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0104|OFF-0155|OFF-0037|OFF-0137,true
CASE-00192,GENERAL_THEFT,CHARGESHEETED,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0148,true
CASE-00193,GENERAL_THEFT,CLOSED,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0089|OFF-0078|OFF-0193|OFF-0085,true
CASE-00194,JUVENILE_PROTECTION,OPEN,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,HIGH,OFF-0143|OFF-0072,true
CASE-00195,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,HIGH,OFF-0189|OFF-0045,true
CASE-00196,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0050,true
CASE-00197,VIOLENT_CRIME,OPEN,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0182,true
CASE-00198,WOMEN_CHILD_SAFETY,CHARGESHEETED,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,HIGH,OFF-0119,true
CASE-00199,CYBER_FRAUD,OPEN,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,HIGH,OFF-0114|OFF-0233,true
CASE-00200,FINANCIAL_CRIME,CHARGESHEETED,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0036|OFF-0138|OFF-0192,true
CASE-00201,CYBER_FRAUD,COURT_PENDING,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,HIGH,OFF-0165,true
CASE-00202,MISSING_PERSON,CHARGESHEETED,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0082|OFF-0117|OFF-0182,true
CASE-00203,FINANCIAL_CRIME,OPEN,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0156|OFF-0038,true
CASE-00204,CYBER_FRAUD,CLOSED,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,HIGH,OFF-0086,true
CASE-00205,GENERAL_THEFT,OPEN,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0038,true
CASE-00206,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,HIGH,OFF-0115|OFF-0048,true
CASE-00207,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,HIGH,OFF-0049|OFF-0046,true
CASE-00208,CYBER_FRAUD,CHARGESHEETED,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,HIGH,OFF-0009,true
CASE-00209,VIOLENT_CRIME,COURT_PENDING,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0233,true
CASE-00210,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,HIGH,OFF-0148|OFF-0027|OFF-0161,true
CASE-00211,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0108|OFF-0194|OFF-0035,true
CASE-00212,VIOLENT_CRIME,COURT_PENDING,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0036|OFF-0192,true
CASE-00213,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0197|OFF-0111|OFF-0124,true
CASE-00214,JUVENILE_PROTECTION,COURT_PENDING,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,HIGH,OFF-0018|OFF-0194|OFF-0130,true
CASE-00215,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,HIGH,OFF-0026,true
CASE-00216,CYBER_FRAUD,OPEN,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,HIGH,OFF-0167|OFF-0165,true
CASE-00217,WOMEN_CHILD_SAFETY,CLOSED,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,HIGH,OFF-0221,true
CASE-00218,NARCOTICS,CHARGESHEETED,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0008|OFF-0005|OFF-0060|OFF-0139,true
CASE-00219,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0214|OFF-0163|OFF-0043,true
CASE-00220,MISSING_PERSON,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0101|OFF-0074,true
CASE-00221,CYBER_FRAUD,OPEN,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,HIGH,OFF-0164|OFF-0110|OFF-0015|OFF-0131,true
CASE-00222,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0093|OFF-0030|OFF-0184|OFF-0183,true
CASE-00223,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0045|OFF-0025|OFF-0189,true
CASE-00224,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,HIGH,OFF-0093|OFF-0058|OFF-0030,true
CASE-00225,WOMEN_CHILD_SAFETY,CHARGESHEETED,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,HIGH,OFF-0066|OFF-0199,true
CASE-00226,NARCOTICS,OPEN,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0060,true
CASE-00227,VIOLENT_CRIME,COURT_PENDING,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0041|OFF-0163|OFF-0237,true
CASE-00228,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,HIGH,OFF-0168|OFF-0144|OFF-0188|OFF-0186,true
CASE-00229,WOMEN_CHILD_SAFETY,OPEN,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,HIGH,OFF-0154|OFF-0162|OFF-0048|OFF-0115,true
CASE-00230,NARCOTICS,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0143|OFF-0095,true
CASE-00231,NARCOTICS,OPEN,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0135|OFF-0219,true
CASE-00232,WOMEN_CHILD_SAFETY,OPEN,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,HIGH,OFF-0124|OFF-0111|OFF-0197,true
CASE-00233,VIOLENT_CRIME,CHARGESHEETED,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0136,true
CASE-00234,WOMEN_CHILD_SAFETY,CHARGESHEETED,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,HIGH,OFF-0093|OFF-0184|OFF-0236|OFF-0058,true
CASE-00235,NARCOTICS,OPEN,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0009|OFF-0167,true
CASE-00236,GENERAL_THEFT,COURT_PENDING,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0165|OFF-0167|OFF-0151|OFF-0017,true
CASE-00237,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,HIGH,OFF-0075|OFF-0010,true
CASE-00238,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,HIGH,OFF-0057|OFF-0087,true
CASE-00239,FINANCIAL_CRIME,CLOSED,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0203,true
CASE-00240,NARCOTICS,CHARGESHEETED,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0183|OFF-0184,true
CASE-00241,NARCOTICS,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0025,true
CASE-00242,VIOLENT_CRIME,OPEN,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0057|OFF-0087,true
CASE-00243,NARCOTICS,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0088|OFF-0007,true
CASE-00244,NARCOTICS,CHARGESHEETED,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0144|OFF-0172,true
CASE-00245,FINANCIAL_CRIME,COURT_PENDING,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0180|OFF-0027|OFF-0148|OFF-0133,true
CASE-00246,NARCOTICS,CLOSED,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0227|OFF-0203|OFF-0137|OFF-0104,true
CASE-00247,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0233|OFF-0123,true
CASE-00248,NARCOTICS,OPEN,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0239,true
CASE-00249,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0240|OFF-0091|OFF-0158,true
CASE-00250,WOMEN_CHILD_SAFETY,OPEN,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,HIGH,OFF-0060,true
CASE-00251,FINANCIAL_CRIME,OPEN,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0236,true
CASE-00252,WOMEN_CHILD_SAFETY,OPEN,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,HIGH,OFF-0098|OFF-0187,true
CASE-00253,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0200,true
CASE-00254,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0035|OFF-0108|OFF-0147|OFF-0134,true
CASE-00255,JUVENILE_PROTECTION,OPEN,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,HIGH,OFF-0184|OFF-0058|OFF-0236|OFF-0183,true
CASE-00256,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0148|OFF-0027|OFF-0180,true
CASE-00257,NARCOTICS,CLOSED,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0187|OFF-0077,true
CASE-00258,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,HIGH,OFF-0195|OFF-0003|OFF-0049|OFF-0046,true
CASE-00259,JUVENILE_PROTECTION,OPEN,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,HIGH,OFF-0075,true
CASE-00260,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0178|OFF-0078|OFF-0193,true
CASE-00261,CYBER_FRAUD,OPEN,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,HIGH,OFF-0026|OFF-0013|OFF-0232|OFF-0150,true
CASE-00262,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,HIGH,OFF-0117|OFF-0072|OFF-0182|OFF-0082,true
CASE-00263,MISSING_PERSON,CLOSED,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0010|OFF-0075|OFF-0034|OFF-0090,true
CASE-00264,MISSING_PERSON,OPEN,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0036|OFF-0138|OFF-0192,true
CASE-00265,NARCOTICS,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0198|OFF-0221|OFF-0051,true
CASE-00266,MISSING_PERSON,CHARGESHEETED,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0057|OFF-0087,true
CASE-00267,JUVENILE_PROTECTION,CLOSED,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,HIGH,OFF-0184|OFF-0030,true
CASE-00268,JUVENILE_PROTECTION,CLOSED,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,HIGH,OFF-0079|OFF-0218|OFF-0211|OFF-0061,true
CASE-00269,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0066|OFF-0199,true
CASE-00270,NARCOTICS,CLOSED,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0123|OFF-0114,true
CASE-00271,CYBER_FRAUD,CLOSED,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,HIGH,OFF-0117|OFF-0182|OFF-0175|OFF-0082,true
CASE-00272,FINANCIAL_CRIME,CLOSED,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0024,true
CASE-00273,JUVENILE_PROTECTION,CHARGESHEETED,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,HIGH,OFF-0218|OFF-0061|OFF-0079,true
CASE-00274,JUVENILE_PROTECTION,OPEN,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,HIGH,OFF-0039,true
CASE-00275,MISSING_PERSON,COURT_PENDING,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0160|OFF-0113|OFF-0060,true
CASE-00276,WOMEN_CHILD_SAFETY,OPEN,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,HIGH,OFF-0138|OFF-0036|OFF-0192,true
CASE-00277,JUVENILE_PROTECTION,CLOSED,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,HIGH,OFF-0115|OFF-0048|OFF-0122,true
CASE-00278,MISSING_PERSON,CLOSED,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0109,true
CASE-00279,MISSING_PERSON,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0189|OFF-0102|OFF-0025|OFF-0045,true
CASE-00280,MISSING_PERSON,CLOSED,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0163|OFF-0237|OFF-0214|OFF-0043,true
CASE-00281,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0208|OFF-0100|OFF-0121|OFF-0084,true
CASE-00282,NARCOTICS,OPEN,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0107|OFF-0223|OFF-0128|OFF-0210,true
CASE-00283,NARCOTICS,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0144|OFF-0168,true
CASE-00284,WOMEN_CHILD_SAFETY,OPEN,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,HIGH,OFF-0115|OFF-0122|OFF-0162,true
CASE-00285,JUVENILE_PROTECTION,CHARGESHEETED,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,HIGH,OFF-0205,true
CASE-00286,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0168|OFF-0186|OFF-0172|OFF-0188,true
CASE-00287,NARCOTICS,COURT_PENDING,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0236|OFF-0030|OFF-0093,true
CASE-00288,JUVENILE_PROTECTION,OPEN,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,HIGH,OFF-0168|OFF-0188,true
CASE-00289,MISSING_PERSON,CHARGESHEETED,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0193,true
CASE-00290,WOMEN_CHILD_SAFETY,CLOSED,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,HIGH,OFF-0004|OFF-0018,true
CASE-00291,MISSING_PERSON,COURT_PENDING,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0153|OFF-0086|OFF-0116,true
CASE-00292,MISSING_PERSON,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0205|OFF-0149|OFF-0231,true
CASE-00293,CYBER_FRAUD,OPEN,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,HIGH,OFF-0240|OFF-0158|OFF-0091,true
CASE-00294,WOMEN_CHILD_SAFETY,OPEN,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,HIGH,OFF-0139|OFF-0113|OFF-0019,true
CASE-00295,VIOLENT_CRIME,OPEN,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0025|OFF-0092,true
CASE-00296,FINANCIAL_CRIME,CHARGESHEETED,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0199,true
CASE-00297,MISSING_PERSON,CLOSED,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0157|OFF-0106|OFF-0125|OFF-0239,true
CASE-00298,WOMEN_CHILD_SAFETY,CLOSED,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,HIGH,OFF-0087|OFF-0057,true
CASE-00299,NARCOTICS,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0033|OFF-0046|OFF-0195|OFF-0169,true
CASE-00300,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,HIGH,OFF-0187|OFF-0099,true
CASE-00301,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0124|OFF-0111|OFF-0197,true
CASE-00302,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,HIGH,OFF-0031|OFF-0223,true
CASE-00303,MISSING_PERSON,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0079|OFF-0061,true
CASE-00304,JUVENILE_PROTECTION,CLOSED,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,HIGH,OFF-0098|OFF-0099|OFF-0212|OFF-0077,true
CASE-00305,FINANCIAL_CRIME,CHARGESHEETED,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0138|OFF-0036,true
CASE-00306,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,HIGH,OFF-0035|OFF-0108,true
CASE-00307,NARCOTICS,CHARGESHEETED,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0100|OFF-0225|OFF-0208|OFF-0121,true
