case_id,case_type,case_status,originating_station_id,district_id,state_id,sensitivity_hint,assigned_officer_ids,synthetic_only
CASE-00310,VIOLENT_CRIME,OPEN,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0057|OFF-0152|OFF-0137,true
CASE-00311,VIOLENT_CRIME,CLOSED,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0185,true
CASE-00312,NARCOTICS,CHARGESHEETED,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0095|OFF-0037|OFF-0117,true
CASE-00313,NARCOTICS,OPEN,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0175|OFF-0125,true
CASE-00314,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,HIGH,OFF-0166|OFF-0100,true
CASE-00315,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0057|OFF-0111,true
CASE-00316,GENERAL_THEFT,OPEN,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0102|OFF-0112,true
CASE-00317,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0069|OFF-0142|OFF-0036,true
CASE-00318,FINANCIAL_CRIME,OPEN,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0240,true
CASE-00319,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0179|OFF-0227|OFF-0029,true
CASE-00320,JUVENILE_PROTECTION,COURT_PENDING,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,HIGH,OFF-0140,true
CASE-00321,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0014|OFF-0061|OFF-0096|OFF-0051,true
CASE-00322,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,HIGH,OFF-0035|OFF-0043|OFF-0093,true
CASE-00323,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0238|OFF-0107|OFF-0156|OFF-0190,true
CASE-00324,NARCOTICS,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0187|OFF-0184|OFF-0006,true
CASE-00325,NARCOTICS,CHARGESHEETED,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0134|OFF-0176|OFF-0153|OFF-0231,true
CASE-00326,NARCOTICS,OPEN,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0093|OFF-0151|OFF-0043,true
CASE-00327,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0143|OFF-0194|OFF-0109|OFF-0030,true
CASE-00328,WOMEN_CHILD_SAFETY,OPEN,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,HIGH,OFF-0106|OFF-0148|OFF-0020,true
CASE-00329,WOMEN_CHILD_SAFETY,CHARGESHEETED,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,HIGH,OFF-0183|OFF-0122,true
CASE-00330,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0017|OFF-0009|OFF-0005|OFF-0139,true
CASE-00331,MISSING_PERSON,COURT_PENDING,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0227|OFF-0179|OFF-0023,true
CASE-00332,NARCOTICS,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0017|OFF-0005|OFF-0139|OFF-0041,true
CASE-00333,FINANCIAL_CRIME,CHARGESHEETED,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0234|OFF-0151|OFF-0043,true
CASE-00334,JUVENILE_PROTECTION,COURT_PENDING,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,HIGH,OFF-0195|OFF-0226|OFF-0004,true
CASE-00335,MISSING_PERSON,OPEN,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0185|OFF-0228|OFF-0081,true
CASE-00336,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0105|OFF-0223,true
CASE-00337,JUVENILE_PROTECTION,CLOSED,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,HIGH,OFF-0013|OFF-0082|OFF-0073,true
CASE-00338,JUVENILE_PROTECTION,CLOSED,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,HIGH,OFF-0014|OFF-0051,true
CASE-00339,FINANCIAL_CRIME,CHARGESHEETED,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0023|OFF-0029,true
CASE-00340,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,HIGH,OFF-0175|OFF-0220|OFF-0125,true
CASE-00341,CYBER_FRAUD,COURT_PENDING,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,HIGH,OFF-0187,true
CASE-00342,NARCOTICS,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0100|OFF-0166,true
CASE-00343,MISSING_PERSON,COURT_PENDING,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0004|OFF-0195|OFF-0226,true
CASE-00344,FINANCIAL_CRIME,CHARGESHEETED,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0056,true
CASE-00345,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0029|OFF-0023|OFF-0227|OFF-0179,true
CASE-00346,MISSING_PERSON,OPEN,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0152|OFF-0064,true
CASE-00347,NARCOTICS,OPEN,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0128,true
CASE-00348,FINANCIAL_CRIME,COURT_PENDING,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0016|OFF-0138|OFF-0217,true
CASE-00349,GENERAL_THEFT,COURT_PENDING,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0056|OFF-0020|OFF-0183,true
CASE-00350,MISSING_PERSON,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0102|OFF-0011,true
CASE-00351,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,HIGH,OFF-0115|OFF-0093|OFF-0180|OFF-0043,true
CASE-00352,WOMEN_CHILD_SAFETY,OPEN,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,HIGH,OFF-0195|OFF-0226,true
CASE-00353,GENERAL_THEFT,CHARGESHEETED,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0100|OFF-0166,true
CASE-00354,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,HIGH,OFF-0019,true
CASE-00355,VIOLENT_CRIME,COURT_PENDING,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0152|OFF-0137,true
CASE-00356,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0125|OFF-0175,true
CASE-00357,CYBER_FRAUD,OPEN,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,HIGH,OFF-0166|OFF-0100,true
CASE-00358,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0023,true
CASE-00359,FINANCIAL_CRIME,COURT_PENDING,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0046|OFF-0005|OFF-0139|OFF-0041,true
CASE-00360,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,HIGH,OFF-0240,true
