case_id,case_type,case_status,originating_station_id,district_id,state_id,sensitivity_hint,assigned_officer_ids,synthetic_only
CASE-00155,JUVENILE_PROTECTION,OPEN,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,HIGH,OFF-0209|OFF-0053,true
CASE-00156,CYBER_FRAUD,COURT_PENDING,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,HIGH,OFF-0018|OFF-0136,true
CASE-00157,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0117|OFF-0108|OFF-0021,true
CASE-00158,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,HIGH,OFF-0156|OFF-0095,true
CASE-00159,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,HIGH,OFF-0009|OFF-0019|OFF-0042|OFF-0157,true
CASE-00160,MISSING_PERSON,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0203,true
CASE-00161,MISSING_PERSON,CHARGESHEETED,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0006,true
CASE-00162,CYBER_FRAUD,CHARGESHEETED,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,HIGH,OFF-0202,true
CASE-00163,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0064|OFF-0227|OFF-0235,true
CASE-00164,CYBER_FRAUD,COURT_PENDING,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,HIGH,OFF-0032|OFF-0019|OFF-0157|OFF-0009,true
CASE-00165,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0234|OFF-0177|OFF-0036|OFF-0049,true
CASE-00166,MISSING_PERSON,CLOSED,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0108,true
CASE-00167,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,HIGH,OFF-0081|OFF-0082,true
CASE-00168,NARCOTICS,OPEN,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0060,true
CASE-00169,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,HIGH,OFF-0192|OFF-0196|OFF-0190,true
CASE-00170,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0079,true
CASE-00171,NARCOTICS,COURT_PENDING,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0187|OFF-0137|OFF-0043,true
CASE-00172,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0141|OFF-0081|OFF-0077,true
CASE-00173,FINANCIAL_CRIME,CLOSED,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0155|OFF-0035|OFF-0020,true
CASE-00174,NARCOTICS,COURT_PENDING,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0057|OFF-0053|OFF-0083,true
CASE-00175,MISSING_PERSON,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0086|OFF-0160,true
CASE-00176,FINANCIAL_CRIME,OPEN,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0042|OFF-0157,true
CASE-00177,MISSING_PERSON,OPEN,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0223,true
CASE-00178,NARCOTICS,CLOSED,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0053|OFF-0083|OFF-0057|OFF-0209,true
CASE-00179,CYBER_FRAUD,CHARGESHEETED,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,HIGH,OFF-0099|OFF-0065|OFF-0138|OFF-0172,true
CASE-00180,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,HIGH,OFF-0089|OFF-0080|OFF-0102,true
CASE-00181,VIOLENT_CRIME,CLOSED,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0034|OFF-0164|OFF-0087,true
CASE-00182,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,HIGH,OFF-0239|OFF-0180|OFF-0202,true
CASE-00183,MISSING_PERSON,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0144|OFF-0097|OFF-0233|OFF-0166,true
CASE-00184,NARCOTICS,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0105|OFF-0048|OFF-0076,true
CASE-00185,CYBER_FRAUD,OPEN,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,HIGH,OFF-0094|OFF-0191,true
CASE-00186,CYBER_FRAUD,COURT_PENDING,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,HIGH,OFF-0198|OFF-0109|OFF-0048|OFF-0105,true
CASE-00187,CYBER_FRAUD,CLOSED,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,HIGH,OFF-0091|OFF-0163|OFF-0216|OFF-0129,true
CASE-00188,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,HIGH,OFF-0224|OFF-0046|OFF-0071|OFF-0061,true
CASE-00189,MISSING_PERSON,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0171|OFF-0238|OFF-0159|OFF-0044,true
CASE-00190,GENERAL_THEFT,CHARGESHEETED,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0081,true
CASE-00191,GENERAL_THEFT,COURT_PENDING,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0130|OFF-0167,true
CASE-00192,FINANCIAL_CRIME,CHARGESHEETED,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0024|OFF-0089|OFF-0102|OFF-0120,true
CASE-00193,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,HIGH,OFF-0137|OFF-0132|OFF-0236|OFF-0187,true
CASE-00194,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0076|OFF-0004|OFF-0048|OFF-0198,true
CASE-00195,VIOLENT_CRIME,CLOSED,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0004,true
CASE-00196,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0030|OFF-0156|OFF-0084,true
CASE-00197,JUVENILE_PROTECTION,CHARGESHEETED,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,HIGH,OFF-0114|OFF-0239|OFF-0202|OFF-0180,true
CASE-00198,CYBER_FRAUD,CHARGESHEETED,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,HIGH,OFF-0073|OFF-0011|OFF-0117,true
CASE-00199,JUVENILE_PROTECTION,COURT_PENDING,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,HIGH,OFF-0184|OFF-0023,true
CASE-00200,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,HIGH,OFF-0086|OFF-0230|OFF-0160|OFF-0111,true
CASE-00201,VIOLENT_CRIME,OPEN,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0048,true
CASE-00202,GENERAL_THEFT,OPEN,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0042,true
CASE-00203,CYBER_FRAUD,CHARGESHEETED,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,HIGH,OFF-0124|OFF-0112|OFF-0055|OFF-0041,true
CASE-00204,WOMEN_CHILD_SAFETY,CHARGESHEETED,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,HIGH,OFF-0156,true
CASE-00205,FINANCIAL_CRIME,COURT_PENDING,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0036,true
CASE-00206,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,HIGH,OFF-0166|OFF-0097,true
CASE-00207,GENERAL_THEFT,CHARGESHEETED,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0064|OFF-0235,true
CASE-00208,GENERAL_THEFT,COURT_PENDING,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0192|OFF-0067|OFF-0196|OFF-0217,true
CASE-00209,FINANCIAL_CRIME,CHARGESHEETED,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0138,true
CASE-00210,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,HIGH,OFF-0016|OFF-0211|OFF-0200,true
CASE-00211,FINANCIAL_CRIME,CLOSED,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0057|OFF-0083|OFF-0053,true
CASE-00212,VIOLENT_CRIME,CLOSED,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0114,true
CASE-00213,VIOLENT_CRIME,CHARGESHEETED,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0197|OFF-0107|OFF-0149|OFF-0142,true
CASE-00214,GENERAL_THEFT,OPEN,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0226,true
CASE-00215,VIOLENT_CRIME,CLOSED,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0011,true
CASE-00216,WOMEN_CHILD_SAFETY,CHARGESHEETED,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,HIGH,OFF-0031|OFF-0106,true
CASE-00217,FINANCIAL_CRIME,CHARGESHEETED,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0235|OFF-0227|OFF-0064,true
CASE-00218,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,HIGH,OFF-0053|OFF-0083|OFF-0057|OFF-0209,true
CASE-00219,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0173|OFF-0237|OFF-0075|OFF-0176,true
CASE-00220,NARCOTICS,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0055|OFF-0041,true
CASE-00221,VIOLENT_CRIME,CHARGESHEETED,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0161|OFF-0129,true
CASE-00222,MISSING_PERSON,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0071|OFF-0189|OFF-0050,true
CASE-00223,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,HIGH,OFF-0035|OFF-0228,true
CASE-00224,JUVENILE_PROTECTION,OPEN,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,HIGH,OFF-0187|OFF-0132|OFF-0236|OFF-0137,true
CASE-00225,JUVENILE_PROTECTION,COURT_PENDING,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,HIGH,OFF-0203,true
CASE-00226,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0158|OFF-0070,true
CASE-00227,NARCOTICS,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0020,true
CASE-00228,NARCOTICS,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0006|OFF-0146,true
CASE-00229,WOMEN_CHILD_SAFETY,CHARGESHEETED,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,HIGH,OFF-0081|OFF-0017|OFF-0141|OFF-0082,true
CASE-00230,NARCOTICS,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0223|OFF-0230|OFF-0160|OFF-0086,true
CASE-00231,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,HIGH,OFF-0209|OFF-0083|OFF-0053,true
CASE-00232,WOMEN_CHILD_SAFETY,CHARGESHEETED,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,HIGH,OFF-0134|OFF-0165|OFF-0100,true
CASE-00233,CYBER_FRAUD,CHARGESHEETED,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,HIGH,OFF-0212|OFF-0019|OFF-0063,true
CASE-00234,CYBER_FRAUD,CHARGESHEETED,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,HIGH,OFF-0058|OFF-0199|OFF-0128,true
CASE-00235,JUVENILE_PROTECTION,CHARGESHEETED,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,HIGH,OFF-0112|OFF-0055|OFF-0039|OFF-0060,true
CASE-00236,MISSING_PERSON,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0166,true
CASE-00237,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,HIGH,OFF-0072,true
CASE-00238,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,HIGH,OFF-0024|OFF-0089|OFF-0120|OFF-0034,true
CASE-00239,NARCOTICS,COURT_PENDING,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0209|OFF-0057|OFF-0083|OFF-0053,true
CASE-00240,WOMEN_CHILD_SAFETY,CHARGESHEETED,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,HIGH,OFF-0009,true
CASE-00241,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0192|OFF-0196,true
CASE-00242,MISSING_PERSON,CHARGESHEETED,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0002|OFF-0108|OFF-0117|OFF-0021,true
CASE-00243,CYBER_FRAUD,OPEN,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,HIGH,OFF-0172|OFF-0138|OFF-0188|OFF-0065,true
CASE-00244,FINANCIAL_CRIME,COURT_PENDING,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0197|OFF-0142|OFF-0149|OFF-0122,true
CASE-00245,VIOLENT_CRIME,COURT_PENDING,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0070|OFF-0218|OFF-0146,true
CASE-00246,NARCOTICS,COURT_PENDING,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0221,true
CASE-00247,NARCOTICS,OPEN,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0152|OFF-0210|OFF-0027,true
CASE-00248,VIOLENT_CRIME,OPEN,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0187|OFF-0132|OFF-0043|OFF-0137,true
CASE-00249,MISSING_PERSON,CHARGESHEETED,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0006,true
CASE-00250,MISSING_PERSON,CLOSED,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0009,true
CASE-00251,CYBER_FRAUD,CLOSED,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,HIGH,OFF-0139|OFF-0199,true
CASE-00252,MISSING_PERSON,CLOSED,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0031|OFF-0098,true
CASE-00253,NARCOTICS,COURT_PENDING,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0075,true
CASE-00254,CYBER_FRAUD,OPEN,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,HIGH,OFF-0235,true
CASE-00255,FINANCIAL_CRIME,CLOSED,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0135|OFF-0005,true
CASE-00256,JUVENILE_PROTECTION,CHARGESHEETED,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,HIGH,OFF-0080|OFF-0034|OFF-0024|OFF-0089,true
CASE-00257,WOMEN_CHILD_SAFETY,CLOSED,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,HIGH,OFF-0149|OFF-0142,true
CASE-00258,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,HIGH,OFF-0057|OFF-0053,true
CASE-00259,JUVENILE_PROTECTION,COURT_PENDING,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,HIGH,OFF-0079|OFF-0110,true
CASE-00260,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0117|OFF-0108|OFF-0011|OFF-0162,true
CASE-00261,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0015,true
CASE-00262,CYBER_FRAUD,COURT_PENDING,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,HIGH,OFF-0227|OFF-0064|OFF-0235,true
CASE-00263,JUVENILE_PROTECTION,COURT_PENDING,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,HIGH,OFF-0240|OFF-0148,true
CASE-00264,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,HIGH,OFF-0044,true
CASE-00265,MISSING_PERSON,COURT_PENDING,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0235|OFF-0064|OFF-0227,true
CASE-00266,MISSING_PERSON,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0203,true
CASE-00267,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0167|OFF-0078|OFF-0169,true
CASE-00268,FINANCIAL_CRIME,CHARGESHEETED,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0042,true
CASE-00269,VIOLENT_CRIME,OPEN,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0053,true
CASE-00270,MISSING_PERSON,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0004|OFF-0076|OFF-0109|OFF-0048,true
CASE-00271,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0057|OFF-0209,true
CASE-00272,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,HIGH,OFF-0116|OFF-0100|OFF-0134,true
CASE-00273,FINANCIAL_CRIME,CHARGESHEETED,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0099|OFF-0172|OFF-0188|OFF-0072,true
CASE-00274,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0190,true
CASE-00275,WOMEN_CHILD_SAFETY,CLOSED,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,HIGH,OFF-0202|OFF-0114|OFF-0180,true
CASE-00276,FINANCIAL_CRIME,OPEN,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0209|OFF-0057|OFF-0083,true
CASE-00277,MISSING_PERSON,CHARGESHEETED,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0079|OFF-0110,true
CASE-00278,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0115|OFF-0027|OFF-0152,true
CASE-00279,CYBER_FRAUD,COURT_PENDING,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,HIGH,OFF-0231,true
CASE-00280,VIOLENT_CRIME,OPEN,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0083,true
CASE-00281,GENERAL_THEFT,OPEN,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0056,true
CASE-00282,NARCOTICS,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0160|OFF-0086,true
CASE-00283,CYBER_FRAUD,OPEN,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,HIGH,OFF-0110|OFF-0079,true
CASE-00284,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0083|OFF-0209|OFF-0057,true
CASE-00285,MISSING_PERSON,CHARGESHEETED,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0185|OFF-0216|OFF-0068|OFF-0163,true
CASE-00286,MISSING_PERSON,CHARGESHEETED,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0082|OFF-0017|OFF-0077,true
CASE-00287,MISSING_PERSON,OPEN,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0016|OFF-0200|OFF-0211|OFF-0195,true
CASE-00288,MISSING_PERSON,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0150|OFF-0005,true
CASE-00289,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,HIGH,OFF-0204|OFF-0194|OFF-0179,true
CASE-00290,GENERAL_THEFT,CHARGESHEETED,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0072|OFF-0065|OFF-0172,true
CASE-00291,JUVENILE_PROTECTION,CLOSED,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,HIGH,OFF-0149|OFF-0122|OFF-0107,true
CASE-00292,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0161|OFF-0216|OFF-0129,true
CASE-00293,JUVENILE_PROTECTION,OPEN,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,HIGH,OFF-0205|OFF-0219|OFF-0238,true
CASE-00294,VIOLENT_CRIME,COURT_PENDING,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0097|OFF-0166,true
CASE-00295,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,HIGH,OFF-0130,true
CASE-00296,GENERAL_THEFT,COURT_PENDING,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0228|OFF-0155,true
CASE-00297,MISSING_PERSON,CLOSED,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0206|OFF-0060|OFF-0041,true
CASE-00298,GENERAL_THEFT,CLOSED,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0041,true
CASE-00299,NARCOTICS,CHARGESHEETED,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0138|OFF-0099|OFF-0172|OFF-0065,true
CASE-00300,GENERAL_THEFT,OPEN,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0080|OFF-0164|OFF-0087,true
CASE-00301,WOMEN_CHILD_SAFETY,OPEN,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,HIGH,OFF-0114|OFF-0180|OFF-0239,true
CASE-00302,FINANCIAL_CRIME,COURT_PENDING,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0054|OFF-0094,true
CASE-00303,JUVENILE_PROTECTION,COURT_PENDING,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,HIGH,OFF-0118,true
CASE-00304,WOMEN_CHILD_SAFETY,OPEN,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,HIGH,OFF-0172|OFF-0099,true
CASE-00305,FINANCIAL_CRIME,COURT_PENDING,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0111|OFF-0230|OFF-0160|OFF-0223,true
CASE-00306,WOMEN_CHILD_SAFETY,OPEN,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,HIGH,OFF-0174,true
CASE-00307,NARCOTICS,COURT_PENDING,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0152|OFF-0115|OFF-0015,true
CASE-00308,FINANCIAL_CRIME,OPEN,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0064,true
CASE-00309,FINANCIAL_CRIME,OPEN,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0049|OFF-0059|OFF-0036,true
