request_id,timestamp_utc,scenario_type,requester_officer_id,requester_officer_hash,requester_role,requester_rank_level,requester_agency,requester_station_id,requester_district_id,requester_state_id,requester_clearance_level,requester_credential_status,case_assignment_status,target_record_id,target_record_hash,target_case_id,target_case_type,target_record_type,target_station_id,target_district_id,target_state_id,target_owner_agency,record_sensitivity_level,victim_flag,witness_flag,juvenile_flag,evidence_media_flag,sealed_status,retention_status,same_station,same_district,same_state,cross_jurisdiction,purpose,action,emergency_flag,court_or_prosecutor_request_flag,approval_token_status,time_window,network_status,request_channel,policy_version,raw_record_included,synthetic_only,request_content_hash
REQ-000159,2026-05-27T15:54:00Z,normal_in_jurisdiction,OFF-0099,058b6ca906f6f017cad2b2fa,Head Constable,2,POLICE,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,LOW,ACTIVE,ASSIGNED,REC-000365,df2072e9cce45f58ab9712de,CASE-00116,JUVENILE_PROTECTION,CYBERCRIME_COMPLAINT,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,POLICE,MEDIUM,false,false,true,false,OPEN,UNDER_REVIEW,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,caccaea255a1c1d786ef5c296d6b8de80b43bae237caefe7cf057dbb416b4d38
REQ-000160,2026-05-28T10:40:00Z,cross_jurisdiction_sensitive,OFF-0158,88db5c4f1341722984d72ca6,Forensic Officer,4,FORENSIC,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,HIGH,ACTIVE,NOT_ASSIGNED,REC-000437,d45ef8c0ab200ac9b4c7a89e,CASE-00177,MISSING_PERSON,CYBERCRIME_COMPLAINT,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,POLICE,HIGH,false,false,false,false,OPEN,ARCHIVED,false,false,true,true,SUPERVISION,VIEW,false,false,PRESENT_VALID,AFTER_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,f3bce54cb8375634a80b56f968cca8195e6f492dba8a2a07557cd65fe5c7c644
REQ-000161,2026-05-28T10:53:00Z,cross_jurisdiction_sensitive,OFF-0105,acd11cf62713639d9ec501cd,Sub-Inspector,3,POLICE,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000005,73a955fe3375c918a3bfc978,CASE-00041,CYBER_FRAUD,COURT_SUBMISSION,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,POLICE,HIGH,false,false,false,false,OPEN,ACTIVE,false,false,false,true,FORENSIC_REVIEW,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,a281580b2f77437efa97a144094663b4e73b9f8bc69684598422234acb89b79b
REQ-000162,2026-05-28T19:12:00Z,expired_approval_token,OFF-0065,6d335433b612a148a4921389,Forensic Officer,4,FORENSIC,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,HIGH,ACTIVE,NOT_ASSIGNED,REC-000619,22d13ba63717ca715e5005a7,CASE-00051,VIOLENT_CRIME,COURT_SUBMISSION,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,POLICE,MEDIUM,false,false,false,false,SEALED,ACTIVE,false,false,true,true,FORENSIC_REVIEW,VIEW,false,false,EXPIRED,AFTER_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,692b23868dbc73cbb5303034673fa453ff8ba55361eb25b179ec507bf5b7d3da
REQ-000163,2026-05-28T22:11:00Z,sealed_record,OFF-0076,ce1b63fb3ee51890894fc213,Forensic Officer,4,FORENSIC,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,HIGH,ACTIVE,NOT_ASSIGNED,REC-000655,ec013d89dbc3d07ad6443ccb,CASE-00027,NARCOTICS,EVIDENCE_MEDIA,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,POLICE,HIGH,false,false,false,true,SEALED,ARCHIVED,false,false,true,true,COURT_PRODUCTION,VIEW,false,true,MISSING,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,636947c122d114b9d2221e839f5381a7ba2eb7c076bc44452606492f0f473f81
REQ-000164,2026-05-28T22:28:00Z,court_request,OFF-0009,48f5470b8ce4df5af3e82ab0,Sub-Inspector,3,POLICE,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000595,dd25798c72c5112bd72c2efc,CASE-00295,WOMEN_CHILD_SAFETY,FORENSIC_REPORT,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,POLICE,CLASSIFIED,true,false,false,false,OPEN,ACTIVE,false,false,false,true,COURT_PRODUCTION,DOWNLOAD,false,true,PRESENT_VALID,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,fcd2baf4d9922a9625df2d10895c29254e321c0eb5fb0fc285ac87e029ed8475
REQ-000165,2026-05-28T09:00:00Z,normal_in_jurisdiction,OFF-0010,bcb4468affef262ed92897ea,Inspector,4,POLICE,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,ACTIVE,ASSIGNED,REC-000442,0b78c248bf72ce01e5e741e0,CASE-00312,WOMEN_CHILD_SAFETY,FIR_SUMMARY,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,POLICE,MEDIUM,true,false,false,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,a0f82aeb490e76fd8e78ec6a5ada1f6ebfbfc7665cc24ac5d78fe57e02a1d3cc
REQ-000166,2026-05-27T19:22:00Z,normal_in_jurisdiction,OFF-0070,73b99e563b8590d8f1f3488f,Sub-Inspector,3,POLICE,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000452,26560f8c17e3de8c4965db49,CASE-00347,NARCOTICS,FIR_SUMMARY,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,POLICE,LOW,false,false,false,false,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,AFTER_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,8270ba333254b50c9eb2067666ecf5369bf2cacd2c3bf164f81ac02141226c17
REQ-000167,2026-05-27T16:42:00Z,revoked_credential,OFF-0147,94b2d412892c95cbfdbe73cd,Forensic Officer,4,FORENSIC,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,HIGH,REVOKED,NOT_ASSIGNED,REC-000148,48cf890fe5e2b35e37ba9f33,CASE-00056,CYBER_FRAUD,CYBERCRIME_COMPLAINT,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,POLICE,HIGH,false,false,false,false,OPEN,ARCHIVED,false,false,false,true,AUDIT,SHARE,false,false,MISSING,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,4b67c247fa1cc3d31a1001903dad85e87ed2e438f0d003c76ae935167b2d797c
REQ-000168,2026-05-28T15:12:00Z,emergency_override,OFF-0099,058b6ca906f6f017cad2b2fa,Head Constable,2,POLICE,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,LOW,ACTIVE,NOT_ASSIGNED,REC-000236,6971f605042660df67234258,CASE-00080,GENERAL_THEFT,FORENSIC_REPORT,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,POLICE,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,false,false,true,true,EMERGENCY_RESPONSE,DOWNLOAD,true,false,MISSING,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,ada6ab3e09d64c69eade12db397203de2104fab33e98efe7f0d6398d6001ffea
REQ-000169,2026-05-28T15:26:00Z,sealed_record,OFF-0155,750741a21ba1ad37a768df1b,Station House Officer,5,POLICE,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,HIGH,ACTIVE,NOT_ASSIGNED,REC-000391,cc807e9870eb2999a5aa2981,CASE-00049,CYBER_FRAUD,FIR_SUMMARY,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,POLICE,HIGH,false,false,false,false,SEALED,ARCHIVED,false,false,false,true,COURT_PRODUCTION,VIEW,false,true,PRESENT_VALID,AFTER_HOURS,DEGRADED,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,cdba5f5889d0d8d47568e3060e0a103d9491b4f9740f3c44efc3c53d50435cfd
REQ-000170,2026-05-27T11:20:00Z,court_request,OFF-0038,ed345e57c83b3d1c5b2c2660,Inspector,4,POLICE,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000827,3fe5f563961efc8bcecb0585,CASE-00056,CYBER_FRAUD,FIR_SUMMARY,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,POLICE,HIGH,false,false,false,false,OPEN,ACTIVE,false,false,true,true,COURT_PRODUCTION,DOWNLOAD,false,true,PRESENT_VALID,NIGHT,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,537bca4d6f3935e03bab0b2be3740582a12a5999bfbb732ca998909dc7af4502
REQ-000171,2026-05-27T11:24:00Z,emergency_override,OFF-0014,86b6682cd665b74e9695ec29,Senior Superintendent,6,POLICE,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,CLASSIFIED,ACTIVE,NOT_ASSIGNED,REC-000218,b2fe1d7e7f491d2222d662d6,CASE-00288,MISSING_PERSON,VICTIM_RECORD,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,POLICE,HIGH,true,false,false,false,OPEN,ACTIVE,false,false,true,true,EMERGENCY_RESPONSE,APPROVE,true,false,MISSING,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,cba87e605ef96b914d78f40b91858a9ccae36498468627e5a0c9c46eba847236
REQ-000172,2026-05-28T21:52:00Z,revoked_credential,OFF-0040,c5c5b540de8f1dde6964dc89,Sub-Inspector,3,POLICE,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,REVOKED,NOT_ASSIGNED,REC-000104,a677cce772515d48d3a1528e,CASE-00263,JUVENILE_PROTECTION,COURT_SUBMISSION,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,POLICE,HIGH,false,false,true,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,79fc429fb5dadf7dcff3e16abc85acc3e47fa54519c6a0c4eab3238f4a2bb851
REQ-000173,2026-05-28T01:57:00Z,cross_jurisdiction_sensitive,OFF-0070,73b99e563b8590d8f1f3488f,Sub-Inspector,3,POLICE,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000438,a01b4fff545a372b8d651084,CASE-00004,WOMEN_CHILD_SAFETY,EVIDENCE_MEDIA,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,POLICE,CLASSIFIED,true,false,false,true,SEALED,ACTIVE,false,false,true,true,FORENSIC_REVIEW,VIEW,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,a978ca193b4dd7ee54f9d551446343d1452bacb91f365431e6b35f87770c2142
REQ-000174,2026-05-27T17:24:00Z,cross_jurisdiction_sensitive,OFF-0220,5f5d03cad2864eb9986177dd,Inspector,4,POLICE,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000247,3fad45ed842e9179a901ac73,CASE-00001,WOMEN_CHILD_SAFETY,FIR_SUMMARY,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,POLICE,MEDIUM,true,false,false,false,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,SHARE,false,false,PRESENT_VALID,AFTER_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,f6fde863be719f75f4835d5e33a968992c07219cc33873411a37063831906ff1
REQ-000175,2026-05-28T16:50:00Z,normal_in_jurisdiction,OFF-0219,72129b83faafabab27729edc,Inspector,4,POLICE,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,ACTIVE,ASSIGNED,REC-000765,12cf19c868dac2359d49c264,CASE-00150,GENERAL_THEFT,COURT_SUBMISSION,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,DEGRADED,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,4478cbee3a5d822f0666a485ccf753b52c4fbb4d407995b8a81cbfe7e14135bd
REQ-000176,2026-05-28T22:56:00Z,stale_case_assignment,OFF-0217,fdc97c18ce18a70d495aa065,Head Constable,2,POLICE,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,LOW,ACTIVE,STALE,REC-000009,63c910ce62e656e7950b3fc5,CASE-00098,MISSING_PERSON,FIR_SUMMARY,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,POLICE,LOW,false,false,false,false,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,DOWNLOAD,false,false,MISSING,BUSINESS_HOURS,DEGRADED,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,1443e6a14fd29d807376984d99b50a91d9c70b804ec9d24970c8440b6b3570fc
REQ-000177,2026-05-28T17:18:00Z,juvenile_sensitive,OFF-0061,86505bfb457a23f7a0108287,Prosecutor Liaison,4,PROSECUTION,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000396,34b21675c93019fd5a4c0262,CASE-00139,FINANCIAL_CRIME,JUVENILE_RECORD,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,POLICE,HIGH,false,false,true,false,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,UPDATE,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,972439853a190d466d7784760dc917693cd69443d36570cf5887b3a352e8a23b
REQ-000178,2026-05-28T08:38:00Z,random_context,OFF-0038,ed345e57c83b3d1c5b2c2660,Inspector,4,POLICE,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000726,2b5ed92b73d41d7d7ad6f4ce,CASE-00186,CYBER_FRAUD,FIR_SUMMARY,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,POLICE,CLASSIFIED,false,false,false,false,OPEN,ARCHIVED,false,false,false,true,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,e4f1b9f224156e273e0ed9904bd1927e337522e019d09b38f1a5dcb8e14de663
REQ-000179,2026-05-28T05:50:00Z,revoked_credential,OFF-0040,c5c5b540de8f1dde6964dc89,Sub-Inspector,3,POLICE,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,REVOKED,NOT_ASSIGNED,REC-000367,9d371131a92813d8a85f2a16,CASE-00069,MISSING_PERSON,EVIDENCE_MEDIA,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,POLICE,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,false,false,false,true,AUDIT,VIEW,false,false,MISSING,NIGHT,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,114bc82588bfba3ccc7351001deb6f2a60bf38f1f9434e3ec8f58f110d0c2a16
REQ-000180,2026-05-28T21:00:00Z,random_context,OFF-0144,426f43bdc9c73b5f3d8480a4,Sub-Inspector,3,POLICE,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000531,dfacd5897f32fddc86122774,CASE-00174,NARCOTICS,EVIDENCE_MEDIA,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,POLICE,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,false,false,true,true,AUDIT,VIEW,false,false,NOT_REQUIRED,NIGHT,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,2d9c57dafa9c4837ece75b353ee817163f11e65abafe30e53d27b81b47629131
REQ-000181,2026-05-28T12:12:00Z,court_request,OFF-0106,2deed09bfdff4831b0bfcd1c,Sub-Inspector,3,POLICE,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000499,c8276d8fd0deda542ffa6922,CASE-00354,GENERAL_THEFT,EVIDENCE_MEDIA,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,POLICE,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,false,false,false,true,COURT_PRODUCTION,VIEW,false,true,PRESENT_VALID,AFTER_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,0f5b3436b6f730d7d55c262235af205198788456f2d68f99df4a7d166537356d
REQ-000182,2026-05-28T00:16:00Z,random_context,OFF-0240,2e90133c615ae26c343ba035,Cybercrime Officer,4,CYBERCRIME,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,HIGH,ACTIVE,ASSIGNED,REC-000323,d94d037bceb6d6ea53e03101,CASE-00026,NARCOTICS,CYBERCRIME_COMPLAINT,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,POLICE,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,true,true,true,false,TRAINING,VIEW,false,false,PRESENT_VALID,BUSINESS_HOURS,DEGRADED,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,7449ed48f8a5a0c02bd0aa0bbba9b072918d2eeb8d39437c454d804d9aefc468
REQ-000183,2026-05-27T21:21:00Z,random_context,OFF-0235,a4932d929933c3c8b03681a3,Constable,1,POLICE,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,LOW,ACTIVE,NOT_ASSIGNED,REC-000246,83bca7e310ed9ee58d743944,CASE-00233,CYBER_FRAUD,EVIDENCE_MEDIA,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,POLICE,HIGH,false,false,false,true,OPEN,ACTIVE,false,false,false,true,SUPERVISION,VIEW,false,false,NOT_REQUIRED,AFTER_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,39070f4b0bc3c0bddeac51c7352996711cda38680fbf62ecf79c47bcdc7cfe3c
REQ-000184,2026-05-27T06:08:00Z,emergency_override,OFF-0157,3dd77930332ffbb4fb60fb78,Head Constable,2,POLICE,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,LOW,ACTIVE,NOT_ASSIGNED,REC-000426,be1c97c5c56e77b750e46471,CASE-00124,MISSING_PERSON,EVIDENCE_MEDIA,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,POLICE,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,false,false,false,true,EMERGENCY_RESPONSE,UPDATE,true,false,MISSING,BUSINESS_HOURS,STATION_NODE_DOWN,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,fb00cbf6d43b7519a709cbca36fa8ebaa0812fd778c3019a3669967a7058d2cb
REQ-000185,2026-05-29T01:20:00Z,sealed_record,OFF-0096,cd7bb6b37a4bf493a6fadfea,Sub-Inspector,3,POLICE,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000633,4d1b8e5013b77f9be76d7b71,CASE-00094,CYBER_FRAUD,EVIDENCE_MEDIA,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,POLICE,CLASSIFIED,false,false,false,true,SEALED,ACTIVE,false,false,false,true,PROSECUTION_REVIEW,UPDATE,false,true,MISSING,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,90eda491e27fb3d284d6c24f72c842cb2d3170a5a4a3e84faf4ff2cbb393b4c4
REQ-000186,2026-05-29T01:36:00Z,sealed_record,OFF-0209,46719ed3c0b1ab7f0fbf5f90,Inspector,4,POLICE,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000723,b56e98af8a7c425088a343c2,CASE-00073,VIOLENT_CRIME,FIR_SUMMARY,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,POLICE,MEDIUM,false,false,false,false,SEALED,UNDER_REVIEW,false,true,true,false,PROSECUTION_REVIEW,DOWNLOAD,false,true,MISSING,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,bc6cbe140f8400d8775fcf6a8069dabdb0eaffb5a800541bd54d7094f71a2248
REQ-000187,2026-05-27T18:42:00Z,normal_in_jurisdiction,OFF-0026,1744a4b8e7d09467e6ea7495,Constable,1,POLICE,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,LOW,ACTIVE,NOT_ASSIGNED,REC-000459,b0fa4c8793acea9c90dd0730,CASE-00068,MISSING_PERSON,JUVENILE_RECORD,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,POLICE,HIGH,false,false,true,false,OPEN,UNDER_REVIEW,false,false,true,true,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,5f686357e7d2b7c1615a121f82c83aed5ea4d75fb955de0f88bd125903013d59
REQ-000188,2026-05-27T06:16:00Z,revoked_credential,OFF-0088,aba84a984ee3606ae0d30a0a,Station House Officer,5,POLICE,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,HIGH,REVOKED,NOT_ASSIGNED,REC-000062,0679ca444beed76eeaaa44db,CASE-00087,FINANCIAL_CRIME,EVIDENCE_MEDIA,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,POLICE,HIGH,false,false,false,true,OPEN,ARCHIVED,false,false,false,true,AUDIT,SHARE,false,false,MISSING,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,472cf1208305951bcce7ca50372e8167000f5375f6bc0d016efdb180f211deb1
REQ-000189,2026-05-27T09:27:00Z,cross_jurisdiction_sensitive,OFF-0113,46ac5b5381ef953a345ce319,Sub-Inspector,3,POLICE,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000022,3c00705a45e0f58dab6ee427,CASE-00278,FINANCIAL_CRIME,FORENSIC_REPORT,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,POLICE,HIGH,false,false,false,false,OPEN,ARCHIVED,false,false,false,true,FORENSIC_REVIEW,VIEW,false,false,PRESENT_VALID,AFTER_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,ed81df3f241d120d9481a7c87d961bf721e0d499a5ba1c91686347a0a7a25af1
REQ-000190,2026-05-29T05:50:00Z,revoked_credential,OFF-0214,4abc3e055d213fe06ce85aef,Sub-Inspector,3,POLICE,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,REVOKED,NOT_ASSIGNED,REC-000747,6625eddb060ef26315ced36e,CASE-00186,CYBER_FRAUD,COURT_SUBMISSION,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,POLICE,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,false,true,true,false,INVESTIGATION,VIEW,false,false,MISSING,NIGHT,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,0a52628fa5871ca7567521fe85559529e833fe0ec67effc349201e1dbf6ff1e5
REQ-000191,2026-05-28T01:28:00Z,normal_in_jurisdiction,OFF-0002,893580185d14634211eb9a59,Inspector,4,POLICE,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000092,8e67f9c2d6007f18c8de9209,CASE-00250,MISSING_PERSON,EVIDENCE_MEDIA,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,POLICE,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,false,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,eabefdfd44efd1096ea6d2d1c09b8617c2befc32bad532b3047fbf9f023aac1e
REQ-000192,2026-05-28T11:12:00Z,normal_in_jurisdiction,OFF-0048,871e4c8cc36e0fafb27ef560,Sub-Inspector,3,POLICE,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,MEDIUM,ACTIVE,ASSIGNED,REC-000409,27937d1ca81b65088a41774e,CASE-00186,CYBER_FRAUD,CYBERCRIME_COMPLAINT,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,AFTER_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,b83823d013e86ad64c4095bb1c8bcd618a1e54c22077d8ead44b5baac5655e92
REQ-000193,2026-05-27T12:52:00Z,cross_jurisdiction_sensitive,OFF-0184,c0fc3111ae7a563a9f54250e,Inspector,4,POLICE,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000720,7e9348f391ef3580bb2ca07e,CASE-00212,VIOLENT_CRIME,JUVENILE_RECORD,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,POLICE,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,false,false,true,true,INVESTIGATION,VIEW,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,5de1a4327fc17df4861667dfb1f419a1c00c1accc27b9524eaf91066cf681be4
REQ-000194,2026-05-28T08:20:00Z,cross_jurisdiction_sensitive,OFF-0108,f250eda449687032c1f3ce21,Constable,1,POLICE,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,LOW,ACTIVE,NOT_ASSIGNED,REC-000794,949e9506f350533dfbd08052,CASE-00314,FINANCIAL_CRIME,COURT_SUBMISSION,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,POLICE,HIGH,false,false,false,false,OPEN,ACTIVE,false,false,true,true,SUPERVISION,VIEW,false,false,MISSING,AFTER_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,c1ae6aecc047a2f1486ab0e6e1f44d328fc830ef57505ebdd9a27c45cc2e5b40
