request_id,target_record_hash,record_pointer_id,payload_hash,ciphertext_hash,storage_node_id,encryption_key_id,decision_hash,explanation_hash,policy_version_evaluated,block_number,block_hash,event_commitment_hash,pointer_commitment_hash,synthetic_only,raw_record_included
REQ-000265,9dbbb6a343493bd757013eb2,8480ab2faa5640a6de80f8a2,fe06cc878af37c9b1a0f082956e0d7007f11dc2162984d1ff1fad698c9891b87,ce97ad88d0761065bd78e064472cd48c02209e20ce5d86078780aacdfcdb5c41,PROSECUTION_RECORD_VAULT,demo-key-a27e431d0ad1,9208d0fe4f659ca902c9d75bab8ef8c0ce72dec798c783842eb13ac87f897d53,8b5b0756438913087005e07be3e39cc5cf2d02f8d1a241d888d3a91706aa0675,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,f52c3bc3c14bcc5f48f9c6536f8692be37148f2db6686f53148b84050eb90e30,76470b31919d337713226d5d16be992cbb3734b1d17eb7e45ee53e25b0878e89,true,false
REQ-000266,7ce5d3c68a1d4bf9a69dd131,c44267d6039e957cb0653258,66fe606b9d541acfbefb2e9a1d9ca77f05d098ad422ab624ebececeda7310080,0b23d39ebf6357f197b691859ef9fad42f4537ea74c411aa2b0b9af92295e81f,FORENSIC_RECORD_VAULT,demo-key-a27e431d0ad1,7674353f9d1bdf79622af84be1ba29a96ba37e41fcd0bfcc4f39c45ad32e8e81,d869b8716f0d9476abe7418397669ef09d61ab3561bc3e363f005a925ee3a4e5,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,fbfb2216359d8cf2a58fa9fef01f628d36cfd3391d66213bb3ba03b03713f803,528e84148a4ce4267c158c3f0bb792402804bc7c94ee47963fc073354a998baf,true,false
REQ-000267,19f9edd30f8406ca598631a4,da49e03861b274cb1cf4cd42,eb9080927806219ab748005064523e97baacfe21934514caabb50baa19367983,0aa958cf287db4e5235b873819da818394a6b65675b048100813adf5130556b8,PROSECUTION_RECORD_VAULT,demo-key-a27e431d0ad1,b17fb7c0b912c000211a6837e34fe2da63f38b07c675284b6fab12360f500815,0fd656b31da8148f21f399161caace0c4f1bbcc82f2e232f8b3150958eb694e2,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,8e68f3db61ca9c5931a41f930761ca8e9c7bf25c1fdaae4f0a31fabefa9fd27b,9942bffb8b25b8c4c231b9b0321eda419623b3a7491d49695e99ecee2165f00d,true,false
REQ-000268,803e05eda0391b5c99c7c16e,df0e331f97c2307f968219ff,24ae513707d964df45e6f3d7df044288b7ca76ca76cbfcd7b3737ad17399f369,d1bda03d0d78280cc718390dcc4213c9bf662b4c11560fb5efc0e6abdfc0f99c,STATE_POLICE_RECORD_VAULT_B,demo-key-2f8689b230b2,df5303251653d25bc40ab00f4c518a28b17260f3ecb61f6c4b15e7be7c731d28,e1f12ad05c5cd3449db765edad25492e57f5f12509aa12b57468319d98e8e3d0,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,9f54f83578c7cd86afc618f297cc582f0c4f11791e25d68e38f745ca0aae4e87,1b2b8b7699c316892e3671b18f82f68ed17c7af8bcad3da7fe778f1a9b48ca53,true,false
REQ-000269,33d770afa0f3663c50bb006b,da9f63779ec5a3147f23b378,3e5f6e8f901660768be448e45bb4184b356441683f929eb8663e947bf286b211,a2c6b2a94a7209a9e22128ea45f5d6f4f39f731b6b8197aa89475d34c3d46e99,PROSECUTION_RECORD_VAULT,demo-key-2f8689b230b2,f136164115e080b57ccb9181028269a683a5ec42afb50fbc8368095c7ea90cec,13fb18191705c9753e46c389102acc1e606ea679225a1af9f6e4afd69543f2c7,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,3dc7ace34f9b044653f63d83c225d8fadb6517bdcfd36a217060658eee9e1a80,7475c1fb0266b1005fd84339f850c7f72d979fb1c0ce2c43ff5d75926a624ae0,true,false
REQ-000270,65a60273afcbaa34ae4c3128,9ad24bac9b678123263ff751,19e3e9be559b1af7607c83af79808349f59f942df0474806a0f5042e68b92c6c,965d2b579bf987bbdf820570627d52296585d4a78a92958ebd19835b54a5a773,PROSECUTION_RECORD_VAULT,demo-key-a24a960f31e9,f41ef6ddc28f52e48be1f7ce1fad8d0be3cff6b47d14b9a2f9564afd8801a250,2e412426b230600dbed85700a78a7df718d7351c922bce9086e99fa5478602c7,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,cb3ce5f66e69f4087e17e93fdee4e301a64b3a51be704b1c5f6660d9c927f121,a25c6dfddb5bf2a8f90ebe1cbd6dc21984420d75e3e54f27b58cdc11ea2b463f,true,false
REQ-000271,0e67d609ea46cf7a4eb4513b,8033e0447fa96b0ea6405593,cddb1cb30c8e2edb69ce3bc5f8eaac33565f5c1112c2ba97727d0d29220907cf,15210c5f74ca1ee8866b447818fc1132fcef9eca982a26d3453b089a076b5445,STATE_POLICE_RECORD_VAULT_B,demo-key-2f8689b230b2,94a75116532f6109fd2a18d1ed7551cae2dfece98de14f128359bbb96a510068,4f438d5bb413e59b93267feb217c69d55440350de77897cebee7ec5e7d47efb6,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,12c1df45c705c6e9cf261d6b7d751b68a764c65fb1a2bc53668e9e01ac7ea006,11151250ebde3fe3e23c2a7f1ae6967d43949bbb6288eac6780d989a1715fecf,true,false
REQ-000272,7e1af28dadbf5d983261b8b0,7a093dade47030aa1695a558,deb8d47196b87418a1b20208d6cfbbd614a30c1dff636e112e826502ac220523,5cc6cd997eabfa08ad04850e7bdd68e4263f566c2fd1714dbc5bdcbf901ef210,STATE_POLICE_RECORD_VAULT_B,demo-key-a27e431d0ad1,e4912200027a07753208b04ff0e0305e67ca6bbcee2238809c7c99a3a0bed11c,aa3eea2159dab47068554a245fa25cdf01faa7d374944bf1bd95d4f66cf546a5,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,707163be8e27c05f15caa2bbf8b7e5b424d6ff883b3787438440165f8b7c5423,e0ca3989504ba3917551b8cf786e7a62ec5f386c2ed7bd7b052b682aade7a290,true,false
REQ-000273,dd50cdb30b8facf0896c1182,39010cd412e66c26cd7115e6,f4a1cafe66532e485822f08e3ae8e0cc344b98d8ffffe1320903c20d02878352,8ba27848b812171876268af268df805df2f994cbb2c64fa60ebd8dc41309f401,PROSECUTION_RECORD_VAULT,demo-key-2f8689b230b2,7efdf4e8d9af1749a18d19d57c11011bf8e38ea2ef28926998d648611ad47572,01586b208a9591025f35bbbcabfc2ad45313d1b861bfbfcc6944a1cd3f95061c,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,c06696e7f0b470587191a0f109558aae8da89a15df1354844b17fb6c6d18aa47,a29aa7d3f0f4d554bf4d6eff1c249905a8c38babcd8cf56faa7bb2915b8aea20,true,false
REQ-000274,7d3d13caa3164dca6626bc9b,d4eb0939be30aa957bfb19ef,420460ae687e628aeb149328d4f7682015303279d31c38b069426c986d420a75,d6ffa005484b9166bcaec12502538944103dfbcd05fc8f0207f2fb518cd9700b,FORENSIC_RECORD_VAULT,demo-key-2f8689b230b2,60930ad16844a27a31f9d6e28221d4321c5df86ba72e64ef5526e006582cccf4,ab54d9c7f3e3dedd0401c94746478de6cbf2aad0ed36b9923f21a376a1705ccc,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,c360085c4b9631aa17d61413ce6f008cc6b487580e2578e1f5c31f021b4010e5,9a10eec00450087d3de405c94427f0efd994b43b9ad952c7639082d1fe41dbc9,true,false
REQ-000275,f6f606c409b171df8e67b6a2,0bad456b3969cdee1085569d,17ab8fca591b58b7957da506f17e1e5dca2f1bfc77dae9fa89f44a44443464ae,08527b5b7920730c77bd5c474c5eeee45ce11d70d08ddb2986db712eb43d4c91,STATE_POLICE_RECORD_VAULT_A,demo-key-a24a960f31e9,f7a8c23564a0ab674421877872fc5a28b44e7bbda1d09c8d88bba22caf0f3ee4,9cfbcc5b759e0db2960c7f3d746ce71634c887a8248e075e36ff4ae3a3e7b297,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,eb69af5df9ee6d61e7da3d71493ac03db6a88f2f22205943498bf63693ab6a43,a81ae63c348077e5885759cde4e77188f6fef20b4137ed9b664b3da92b3e169a,true,false
REQ-000276,8ccbd9b70dff9bfa5bc9f0dd,a74a4360433cc4855ad3165c,bfbc6c32abdec488d0e0bc38a46fb0fac145da4f36fa124f79b420cc12bf095d,3bcc5a52a00220036d9f4cb62c13af7ba76893532ef1a375b2897a40e4fa3c4e,PROSECUTION_RECORD_VAULT,demo-key-a27e431d0ad1,af4b0849265cb5a9e42133066a1d2b8ebacc3f3559a220b5b7ad2d64928ee554,c3c9e4620e9de9ff160ae92ad96ee1e4a2f39792cf621776d0f59e275e303d97,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,d27a0c0d5b8d4479ff569209337236569a01505805013744a6b49628dbf35b91,58013f0aefa5c54c87be05395b04f4d7fa86a8bdc43a9658506880b9fe088d5f,true,false
REQ-000277,a9cbee3038e84f297bca5de4,44f04b7cb6297030be3f672d,4f0d727b2a8f0e66e7dc4562465f5aa6462a7f7dc62f2b3e26334aca59f51c28,d80d9927cb4c4b174633446ca28c52189ca0e919c3c680cc1b694a32c14e9bc8,STATE_POLICE_RECORD_VAULT_A,demo-key-2f8689b230b2,ee1a060e5216a491efca0a63767b85ea3ccf97ceb7ac6538165e2605c4c1679c,3e571cee94e92932e68c012abf6e5b1a18e9f68cf0c99583270c910cceddf4eb,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,931c6af4aa2089c0318eab35b6eb10120573d55d6cc44c4e14fa5a7d000a99e6,0ea90329e9fe5b32cc4192155bd9a0c1f149569c30667a85a568b483976b4bf3,true,false
REQ-000278,b2fe1d7e7f491d2222d662d6,f56a9eb60148dedc4e73f665,7aac95a28fde401de91eabfab242d539a644230799175e8b1e376b99b24dbf0b,2c7a575cb0f432b2e6275d47f8db6a665a72689057081daefa4e2d5a59dd55d6,FORENSIC_RECORD_VAULT,demo-key-2f8689b230b2,b1119bb05733a6e9ac4bf68e8fe70460ef56a19cbc2e963505659067e2d091ce,c6b8cfac3a035af1be91dc1b994ce857ca4f9772966fdda3a4cf167b046bba5c,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,b73dda1480c547c16e64b31c3c1f231b29210d72bb8d5236640e5e8aff2316d0,94a73d51bfb1652b6f076f9caea0d5cd2eb75c6f536f30f7fa67ac9c0a5b67e6,true,false
REQ-000279,c5a7655426851bce3abc43ba,d1cdc77ffd0ed40e73b7ce26,8aea58e57e668ad64200471866df14f55cb18a17fe81c97fcb1be09d75b47715,c9efb6be932fe12a5a96da4f57f125f0f0aad86deeb9e896f02134c35019241c,STATE_POLICE_RECORD_VAULT_A,demo-key-a27e431d0ad1,8ae6963a971cbf61ff592df1a8e6c2e4011e8e8bfa9809f857552b50152bd25c,1ac4e4b78390302fbb2f80e3c70e030bc667a4184489515f77c94e1d0d543a56,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,7633021c15cbf2c9274b87b1068974bc6932cae5def655866bcb893ac4b26e3e,ac705eabdbb7267f1d24d43f276d6944e6a056dde774549251894a2a75acb248,true,false
REQ-000280,22d13ba63717ca715e5005a7,c8ab4cb2942f431124680d70,fa088d5513bc393b9f2f93463eae0688d31aa80447067eebfa3e900179171e6e,b7e60455b556f2fadf79fb03a2fbe2c77b4672665d31dbc603e5a59460c55315,FORENSIC_RECORD_VAULT,demo-key-a27e431d0ad1,d3f89507905755275abd0ed5ad36c58e4149130464dc8c5635ba26edad5c781c,7d3e8e1424d83e217124490d8b1e0e39cb6fcfb8f4dc4b25c3c65aa56c3e9d76,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,0496dcacaa05302793e2fee215fbe8d2a3145aeb7c7bffba1e6a5d4fa17b3905,6ea1506e18c889af1d126e133a130c56d3d78c073d80fb21fd597ee79e9050bb,true,false
REQ-000281,47c18a6e1dfb5f8551512e9f,d9c39380bdc087cb47ea3a01,8c69fa615296cf6a24cc14a89dcf67595e3c168002a290f5e27264f370970464,937072700b4ccda6f7a5461db2e0ff34e3dbf5ac8831a774b8b1626b38b10592,FORENSIC_RECORD_VAULT,demo-key-2f8689b230b2,55a55aa9bb472a886719daf72ab4ad462ab53408af88aef47dad2cf1900a50c8,a013712b6b7d04f4179806cfdbf9de686f7d54aaed47e37011e0482144f0d61a,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,c1cb92c1afcb51592fc33f4e158f0f8e721c25fe784d24cf6e7f3616e25e7f1e,a7b1c6733f99fabceb2076d23ab8e4b4165a67d6e6ceac15798ec48df20b9d67,true,false
REQ-000282,2b2d7ab4e1a9781372404fec,5fc0afd6e824eee6c18f4388,066d7310aee25de340e94280e88475f3b164962cdd447ee5618b46abb7b56735,00cc7aaa70ed07ccb4666ad10426dff09ee7a698ec19ff232d19609bb474b24b,STATE_POLICE_RECORD_VAULT_A,demo-key-a24a960f31e9,ab50615a8f253ca48f491fdd93bb491e1632ad0e70f171fab25c96cc4496edbd,c1f098ca61ef217ebd5befdce4fcd6f879615eec362e128a3fe97a98a79cc67a,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,990d640aa7298f5f3ae7779bb2acbf9e98af562634bd0bddc5c384c41f171f87,7e3a5eb68e7efbf77bac704f2bc56e607f0c92d86971f267e172779fbf7d744d,true,false
REQ-000283,9222c0ba833f5a7c57f8a24c,500ef086b251787e5443e1c6,493aef20efaff05a91e8a3faafb2ae0497de80473eb17f0e03f34cb7c35a5eb1,dd9d2eefbfa7552757a8213842bb650ab5e7213553c64a400caf1f3d47729dac,FORENSIC_RECORD_VAULT,demo-key-a27e431d0ad1,9598042439591c071a42597b1eaaf70c7635a9a533723d8afba5fd24c28245cf,24c93394a40362a4716fd19b705a2b03d245228e064b82b12bfd61a101019334,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,a98661e429f8ef35822dfcabdd14ad96d49385b5a59ec853fd2596281044c343,8f60d8ec4048c30bad97ed69ebb0e7e42190f5ffb3fa549078a337f47de0fda6,true,false
REQ-000284,08dd64986685dcabe431977b,2fe03ebc5f238640311c5ce0,ef151ab019cd986e0e5401e7b48805c94f7c271575844fa5c6276d252e4f5e08,38451e90fce63233601958b811f4d868e57721916edb6f276a5090ec5a56c4ad,STATE_POLICE_RECORD_VAULT_A,demo-key-2f8689b230b2,5fdadc72705d23a0374826c1b6706202ad4a996cbad2c9d54d9acccb41433513,c41ae20086c5ee10b64b40329e0495cf9a7c464f1273c7033683fdeac220ce1b,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,d8d6169cd8b3b7916d2382ac780cca14c328c86a451b59794304a851d303c8f0,8790a37f5d0d530c0f58d4f3ef233303fe929a70278d5938245675097bec7e36,true,false
REQ-000285,9043a679045e2af84cd3c449,b8c550427cf64390056ee546,e871a76cac465d27649a2268b21b2b4453b19c1fcc20550795115c5d6ede9062,c413365201a5b6b00f25a5d6784919db26d083c11da212ab43ec3c57b8410439,STATE_POLICE_RECORD_VAULT_B,demo-key-a27e431d0ad1,bca2d4031377a9fa49cd2016a380a8f6dac1c7561ff6022f09eeadfe0b122c3e,847567a05fbcbf85d5e470aab24f1c650625d8f58383440cfa6f48c986948588,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,bf96e93f5226e8d4a2f9064b9f21de501162edfd113c745576db469177ec382a,d7ed982fec920af2b975ce71f1a494e4b7333c1a8093b09919e134cf549a8e24,true,false
REQ-000286,431cd98dd82eaadeaea9ba71,d4bd737bcfc7698f97e7950c,48cef1fac71819903339349b6a5bfa108a90e46a82dd007dd3c67212ff08ae41,cca41c2c839e1723f06227ef51f5946104098d6d0c45bd59bef83e635aa20b8a,STATE_POLICE_RECORD_VAULT_B,demo-key-2f8689b230b2,05994382c3f393048780232055f5dee533e0c36e6047cca6ef3077e213d269bb,810ec5bf86cbdcb2e9e48e00cb8fd349905a6e588b752816ec56fd51be336061,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,07cc40c689f2f75be98fe2c08181256104da3033f72cf4d462f67c3756f353cf,24021a7bbf296436323945d6614397b666518f8d1def3c2c50c27301dd46e1ae,true,false
REQ-000287,d5992de3faed601edf297932,afa3a74e9b798b919110cc57,1dacb2c3f68ace692374f791f336be930811c6756b497d5dab80c46ef15b7fa9,27d3d9b5416c47a658e52a0f50d5c4ca5af877499a7c94927f161d54a175932c,PROSECUTION_RECORD_VAULT,demo-key-a24a960f31e9,d49a4493ad1aec4ccbe8ce31d063517548eddbd93a50292a633e415cb24fc362,67d0dcfa924719d5be8f555fce27b7e7cea99aa129b4922cfbbf33352fac1a91,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,9f0b47e4c475ce1b2ad64030ee25a6fc9cf1db3efa11ff23af80b88c82537d37,4ebeaef101518a0b0c905e9cb8629d3a895c7766a6294a2e950d4b282dc51188,true,false
REQ-000288,13b2a2a0db1373b8363e1c5a,101134a3592ad397ce6c9808,b15f6a9c6db27cd05a9264662fdbc141b01cf58f1313e73128161eec4ec38b30,a380fffd003c5869d25cd1c33837dc28d42c63b4f2dd943f04b5fb7017ac2ea1,STATE_POLICE_RECORD_VAULT_A,demo-key-a27e431d0ad1,20260a36e66b26fd334dbac772d6473e93292104d412b0599543505fa7bc3d86,98f8cf250ff90b01f755e675d421434b4fa886505fa7147c46dcc485b40512fa,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,3de27f9a5a3741886fdfb1eb3c755d9015523ccb7d9ff0c2be453cac060c111b,5827ecf5c50127d03d0500d235fb62be127831fd8303fcb50f8f75576a3af5f5,true,false
REQ-000289,3fe5f563961efc8bcecb0585,7883081b89390837c20edcf8,a957e346d98daa9210a18befa74062fe9aadee18c16f577205a0d360947ab38c,f09d1b0223671077585f1b8639180be059295216f0c9f390e6d0854a287895d9,PROSECUTION_RECORD_VAULT,demo-key-a24a960f31e9,6d37cf21513c7ed7487317af942c8d6784c0ed0c187a7688fbe0a5dc346bd6ab,b1dd4020927dcd1a124a2a392a54da0e82f01b35a6c1d42241e507b62b6cf88d,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,925c34eaf6c2fbe8a223baf4e6efcc647e554082231c91196dd9cf9abfcb0367,c783bf9ec21129dcbc7923d5c9f3320a020341dd2a5b2e04bfda3b7a5d0ee165,true,false
REQ-000290,c8ce7d730a23ef48683bf642,036c7f3b27cae173fe1411fb,4e1abb681464cf85553a8ddfbf5151c1f997ee956dfbb5d8c454fbdbcc0b786d,a8f1a51f81d1863703448fe3e09117b966cccd8d3ad1a966f22c271142787754,PROSECUTION_RECORD_VAULT,demo-key-2f8689b230b2,aebcd07e0c856b84caf7b462e53034fd513b15e079769fa16908e5be08883b55,d8993857e9d2072c6165c10b65d83fa1cb4880d203daab470c9f4521631f187c,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,3286b2e0e037628941819a9a374e7d386ed9d2894a28331fb63d565363c7780c,043bd3b64ed7f8187281d8cc64d1c603846bd026cd97f3234786da0e019da8cb,true,false
REQ-000291,b10eeff052ba452504a54f88,cbe27fb886a6f6e01d3b1203,93af07a62648ac479de9d0275652f20d46488badcbd8c1b0ffa412a2d0d8a163,a816425d66186667b7ea30f875197ff6bb5b734e558028ed47479f420aa6e29e,STATE_POLICE_RECORD_VAULT_A,demo-key-2f8689b230b2,8bf1b22b01e383c100896dd1b848fdf78bfa16a452a1b3e17745330727f2ebb8,4714613d265bdd12e190e8501aa6af4842929282bd5978621fe3c0dfca17a551,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,6ea69feab3759c663f5498d9fc42be364ee9d4e3be00d4480ef7e7d942aa58be,f367aef497fe471a7d507fa07dee01b8daeecd1107a0b991e885f0111b31ccea,true,false
REQ-000292,c41b67b4eb7eaeb0d8a6bb62,76efedef60e983167242d81f,87fd7fccd0034b029f984c5052eba1b2f1aae37d8944202f056e1f5842e45546,e746bc748a8208b31a47dab46fcdf499590f715e7d7ad0ab00ae48f3872ae818,STATE_POLICE_RECORD_VAULT_A,demo-key-2f8689b230b2,16eca421894cd88744d6a8e706217bde67968c2df1155a95a8cbf0582ad58956,b3e5128470ce60c4af59b1f5876b9e094439d9309d2c39d98d562bc5a5127acc,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,e792867ea9f534e5358134bb42fe73fb554f1ad64d8e74b3cef951324021c3f9,5ab48989e1281315e04490e82824f443e051389be4ee96873360967f76f4fa36,true,false
REQ-000293,603952239175b0f17942d266,1b6327effd8b4c6627e69575,90d1c31ec9079c24e526731e6b85cf7826e38a0da91daac974b9709b2d14cd89,a356faf98824726f296379f9985ecbb622b011c17725beac9d2eb614febc8056,PROSECUTION_RECORD_VAULT,demo-key-a27e431d0ad1,c0eefbffdb53c95b39c329da512823aace5cc423089b7c9a7372a8e45fe55086,7fba8e1889fa93719f8ea23483c9b771de098b922002a50d7cbfb5cab4fbef9e,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,3fb5c3e58d97b75e07a96aec9d16d74943d2d2188a37e14366edd9b35c888709,119aac73f87d43acfaaf94f83af52a655d85b44d6c16b17721847bd6cd8c53ed,true,false
REQ-000294,3d4b5b64967f8dbf39aeb99e,0b236680d2bbe8d5d9eb543d,ebb3bc2160565d7bd6dbef8b66fc17556416e1f4e83e10028907be0b1ccbb759,d366be72974b0b236596d469b5001700e476e7f0a86d91dad43b2c4ba1c3aa36,STATE_POLICE_RECORD_VAULT_A,demo-key-a24a960f31e9,52834e50cf0251dc696b5af3dfaa18cbea58fb5f568f8c0caa338db6667087a9,c7d7f13b56624e5d586f2a8b585e382004f9a9cc379efe68178b91756a884701,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,0d8168710a0ed97a2420e5060a6d7746493d8df59e6765480a56272461f1afe8,6a8269b1695d9a34f7f2afb74e166ba4825dfa1f1037622c206c02831f183319,true,false
REQ-000295,66b007268423d51b9a1c9d89,5569b1b9411b89177b07c824,ebd88fb469e53727f21d5097943a4efcf407cbb6a5c3c0a8f8d8f43ef4548173,ccde96122c2593e469835e589899de0d1ab4da53ddcfed047510a38933bdece9,FORENSIC_RECORD_VAULT,demo-key-a24a960f31e9,3ab8b6d5bc67c89b3a79a709528338783465f1f42bd0444e5304ca94b354eb88,c4300ba705e2b8922362e0385cc0ec518ec92edbe840c5681f637b6eed77ab25,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,323e3b493495de834c44bdea7f4429c56e454c8938794be03970e20678397ec9,4a940275a6dac5fb71a131e5b72e1328003bde3eed8b557dae2c6223a1a2ed56,true,false
REQ-000296,71e0d974adfaea423315288d,9fc0c3536bb23a96427b1e1d,91150dc20278c6e340e4412e5980019b9e68037a4508775e4daaf0abeeb60b1d,9f6ffcaeeb2650a18b567f45fa74c462071e7e1b9eecf13d5c7842e8a1b5710d,STATE_POLICE_RECORD_VAULT_A,demo-key-a24a960f31e9,31db34043236ee05f1f15ebcd1040ecd779509ef549969534b7be0ecfde2ce91,729f33c71435510a41a4c3f6fdc97a20e22a5b6544de8fd0f8d7170a1ffcc33f,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,972e1ba52e05638b383679689745ea4838b1f5491e6215556d2f92166f72baff,e73d488ae46f7036e5eb2d723d2dabd6775abbb00292f0375c1f5a65e08acf09,true,false
REQ-000297,dfb0e94f858b759ef429abc3,06c4fe9c114c8d7c962df3e4,dcd4e162d62f558ff1c951d56b7fdb3aa1147371541153a2cf8319599698e49e,b1c7a1b5ec740eeb80191ae735d805eb8be669572ae75c1e3de74c9df21b9dde,PROSECUTION_RECORD_VAULT,demo-key-2f8689b230b2,fd7f62fef634654ecff985db9e1323fb03ab178a73c32d45bf75cc7e56bedc96,7356881f7d380a73a96fccd8b53b96348cd85537bb616acf08a801379f081a8f,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,7ef5e6e9e00cf8308e5712d3e8dfcdc286c93da0a38f26c9534d02d164d3da41,8b4ad2e75ebf65e53f2d956438b3ca1b88aefd0f15866f6773505c6f37f97445,true,false
REQ-000298,3b085a1d745c31eb8625296d,d1283167474e1cba773619e6,081ea1be77562d3614243eef3ecfa7db7920aac6387c2563a3f0dd81a2f8ab65,3c14577f888023b2124917981c1a3bc056384fc59a75394c7115159c94a34c99,STATE_POLICE_RECORD_VAULT_B,demo-key-2f8689b230b2,afeff74e01f629fe9689816e0693388e8eab790f7c8fa5ae0f63f4f918009e8e,8e91df74fdcc6e4788e10aa3b04069478d50807642fe77bac426255f1ddb3f88,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,15d45145362b7bb012ed311a68f36cc1cfe33734b6fe240cf0d6ae4e93fa90b8,5e5abfe54212983bdeb06437748fc4e6ae46d9a12a5148e84f287088f607ebe9,true,false
REQ-000299,898f4538ce2725a5c586c365,17cf7b806f43742af3963bd3,d76cda389947e699e4adc13a3139dacdfff65ec393f251fcae7b5cb9f9e44586,2f78ed19b42184c1805ca2d5efb8230a0c8313f26a56e309adcc0c68499a5527,STATE_POLICE_RECORD_VAULT_A,demo-key-a27e431d0ad1,e0486b1635090f24ced528bb7d60f3b65f29fc73dbb6e9aa3e432bf827e36456,0cd2ef3dacff91463549354264a168df47cf359012706124889983f9e84d06a5,P-2026-05-STEP2-ORACLE,6,bc4a78591096b25532cabf6e661d0fa0027f280fc8b349e9dffd75c68ba92f85,684cddc572fb158185271a905968a52bf8a1cf4a34999c75c7beb9431939b55d,2aa2f6c120159e39145f0150b8738bbc02af00c1e6b4323668e12aa82d504901,true,false
