case_id,case_type,case_status,originating_station_id,district_id,state_id,sensitivity_hint,assigned_officer_ids,synthetic_only
CASE-00157,WOMEN_CHILD_SAFETY,CLOSED,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,HIGH,OFF-0007|OFF-0152|OFF-0209|OFF-0116,true
CASE-00158,NARCOTICS,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0010|OFF-0154,true
CASE-00159,NARCOTICS,CHARGESHEETED,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0206|OFF-0173,true
CASE-00160,GENERAL_THEFT,OPEN,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0198|OFF-0008|OFF-0215,true
CASE-00161,NARCOTICS,OPEN,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0217|OFF-0161|OFF-0100|OFF-0193,true
CASE-00162,WOMEN_CHILD_SAFETY,OPEN,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,HIGH,OFF-0184|OFF-0133|OFF-0235,true
CASE-00163,FINANCIAL_CRIME,CHARGESHEETED,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0222,true
CASE-00164,NARCOTICS,CHARGESHEETED,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0209|OFF-0116,true
CASE-00165,CYBER_FRAUD,CHARGESHEETED,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,HIGH,OFF-0137,true
CASE-00166,VIOLENT_CRIME,OPEN,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0065|OFF-0052|OFF-0205,true
CASE-00167,WOMEN_CHILD_SAFETY,CLOSED,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,HIGH,OFF-0111|OFF-0161,true
CASE-00168,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0012,true
CASE-00169,WOMEN_CHILD_SAFETY,CLOSED,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,HIGH,OFF-0133|OFF-0184|OFF-0176|OFF-0235,true
CASE-00170,WOMEN_CHILD_SAFETY,CLOSED,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,HIGH,OFF-0119|OFF-0216|OFF-0145|OFF-0112,true
CASE-00171,CYBER_FRAUD,CHARGESHEETED,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,HIGH,OFF-0240|OFF-0017|OFF-0230,true
CASE-00172,GENERAL_THEFT,OPEN,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0067|OFF-0107|OFF-0180|OFF-0015,true
CASE-00173,NARCOTICS,OPEN,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0204|OFF-0085|OFF-0044,true
CASE-00174,NARCOTICS,CHARGESHEETED,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0071|OFF-0068|OFF-0166,true
CASE-00175,FINANCIAL_CRIME,COURT_PENDING,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0067|OFF-0015|OFF-0180,true
CASE-00176,JUVENILE_PROTECTION,CLOSED,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,HIGH,OFF-0208|OFF-0226,true
CASE-00177,NARCOTICS,CLOSED,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0052,true
CASE-00178,NARCOTICS,OPEN,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0018|OFF-0234|OFF-0157|OFF-0168,true
CASE-00179,VIOLENT_CRIME,COURT_PENDING,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0062,true
CASE-00180,JUVENILE_PROTECTION,OPEN,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,HIGH,OFF-0214,true
CASE-00181,JUVENILE_PROTECTION,CLOSED,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,HIGH,OFF-0172,true
CASE-00182,NARCOTICS,CLOSED,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0235|OFF-0176,true
CASE-00183,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,HIGH,OFF-0176|OFF-0235|OFF-0133,true
CASE-00184,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0211|OFF-0019|OFF-0210|OFF-0005,true
CASE-00185,FINANCIAL_CRIME,CHARGESHEETED,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0183|OFF-0229|OFF-0172,true
CASE-00186,WOMEN_CHILD_SAFETY,CHARGESHEETED,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,HIGH,OFF-0143|OFF-0151,true
CASE-00187,GENERAL_THEFT,COURT_PENDING,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0204|OFF-0212,true
CASE-00188,CYBER_FRAUD,OPEN,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,HIGH,OFF-0213|OFF-0102|OFF-0087,true
CASE-00189,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,HIGH,OFF-0102|OFF-0087,true
CASE-00190,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,HIGH,OFF-0148|OFF-0011|OFF-0048,true
CASE-00191,MISSING_PERSON,COURT_PENDING,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0085|OFF-0080,true
CASE-00192,CYBER_FRAUD,COURT_PENDING,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,HIGH,OFF-0234,true
CASE-00193,WOMEN_CHILD_SAFETY,OPEN,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,HIGH,OFF-0197,true
CASE-00194,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,HIGH,OFF-0154|OFF-0047|OFF-0214|OFF-0075,true
CASE-00195,CYBER_FRAUD,OPEN,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,HIGH,OFF-0192,true
CASE-00196,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0134,true
CASE-00197,MISSING_PERSON,OPEN,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0142|OFF-0020,true
CASE-00198,CYBER_FRAUD,CLOSED,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,HIGH,OFF-0118|OFF-0135|OFF-0167,true
CASE-00199,GENERAL_THEFT,COURT_PENDING,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0053,true
CASE-00200,FINANCIAL_CRIME,COURT_PENDING,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0151,true
CASE-00201,FINANCIAL_CRIME,CHARGESHEETED,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0112,true
CASE-00202,MISSING_PERSON,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0003|OFF-0215|OFF-0222|OFF-0198,true
CASE-00203,CYBER_FRAUD,OPEN,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,HIGH,OFF-0052|OFF-0205|OFF-0065,true
CASE-00204,NARCOTICS,CHARGESHEETED,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0125|OFF-0155|OFF-0071,true
CASE-00205,GENERAL_THEFT,OPEN,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0213|OFF-0182,true
CASE-00206,GENERAL_THEFT,COURT_PENDING,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0033,true
CASE-00207,JUVENILE_PROTECTION,COURT_PENDING,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,HIGH,OFF-0221|OFF-0063,true
CASE-00208,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,HIGH,OFF-0168|OFF-0018,true
CASE-00209,VIOLENT_CRIME,OPEN,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0159|OFF-0146|OFF-0069,true
CASE-00210,JUVENILE_PROTECTION,CLOSED,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,HIGH,OFF-0012|OFF-0110|OFF-0169,true
CASE-00211,VIOLENT_CRIME,OPEN,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0200|OFF-0029|OFF-0066|OFF-0083,true
CASE-00212,MISSING_PERSON,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0194,true
CASE-00213,FINANCIAL_CRIME,CHARGESHEETED,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0225|OFF-0057,true
CASE-00214,CYBER_FRAUD,COURT_PENDING,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,HIGH,OFF-0148|OFF-0097|OFF-0011|OFF-0048,true
CASE-00215,VIOLENT_CRIME,COURT_PENDING,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0239|OFF-0082,true
CASE-00216,FINANCIAL_CRIME,COURT_PENDING,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0111|OFF-0193,true
CASE-00217,FINANCIAL_CRIME,OPEN,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0090|OFF-0117|OFF-0030,true
CASE-00218,FINANCIAL_CRIME,CLOSED,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0075|OFF-0047,true
CASE-00219,VIOLENT_CRIME,OPEN,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0153|OFF-0238|OFF-0180|OFF-0107,true
CASE-00220,NARCOTICS,CHARGESHEETED,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0111|OFF-0217,true
CASE-00221,MISSING_PERSON,COURT_PENDING,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0073|OFF-0100|OFF-0193,true
CASE-00222,NARCOTICS,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0106|OFF-0077|OFF-0165,true
CASE-00223,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,HIGH,OFF-0196|OFF-0197,true
CASE-00224,GENERAL_THEFT,COURT_PENDING,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0019|OFF-0005|OFF-0210,true
CASE-00225,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,HIGH,OFF-0183|OFF-0002|OFF-0115,true
CASE-00226,GENERAL_THEFT,CLOSED,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0008,true
CASE-00227,FINANCIAL_CRIME,COURT_PENDING,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0144,true
CASE-00228,GENERAL_THEFT,CHARGESHEETED,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0089,true
CASE-00229,FINANCIAL_CRIME,COURT_PENDING,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0236,true
CASE-00230,FINANCIAL_CRIME,OPEN,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0004|OFF-0231|OFF-0090|OFF-0049,true
CASE-00231,WOMEN_CHILD_SAFETY,CLOSED,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,HIGH,OFF-0066|OFF-0083|OFF-0029|OFF-0200,true
CASE-00232,FINANCIAL_CRIME,OPEN,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0103|OFF-0001|OFF-0224,true
CASE-00233,VIOLENT_CRIME,OPEN,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0095,true
CASE-00234,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,HIGH,OFF-0151|OFF-0093,true
CASE-00235,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,HIGH,OFF-0225|OFF-0206|OFF-0188,true
CASE-00236,MISSING_PERSON,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0048|OFF-0064|OFF-0011,true
CASE-00237,WOMEN_CHILD_SAFETY,OPEN,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,HIGH,OFF-0048|OFF-0148|OFF-0078,true
CASE-00238,GENERAL_THEFT,CHARGESHEETED,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0059,true
CASE-00239,VIOLENT_CRIME,CHARGESHEETED,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0023|OFF-0211,true
CASE-00240,NARCOTICS,COURT_PENDING,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0194|OFF-0051,true
CASE-00241,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0017|OFF-0230|OFF-0240,true
CASE-00242,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0020,true
CASE-00243,CYBER_FRAUD,COURT_PENDING,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,HIGH,OFF-0184|OFF-0133|OFF-0235|OFF-0176,true
CASE-00244,JUVENILE_PROTECTION,CLOSED,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,HIGH,OFF-0040|OFF-0138,true
CASE-00245,MISSING_PERSON,COURT_PENDING,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0076|OFF-0127,true
CASE-00246,FINANCIAL_CRIME,COURT_PENDING,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0137|OFF-0203|OFF-0022,true
CASE-00247,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,HIGH,OFF-0122|OFF-0207|OFF-0190,true
CASE-00248,FINANCIAL_CRIME,OPEN,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0072|OFF-0077,true
CASE-00249,VIOLENT_CRIME,CHARGESHEETED,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0182|OFF-0087,true
CASE-00250,NARCOTICS,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0182|OFF-0213,true
CASE-00251,CYBER_FRAUD,OPEN,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,HIGH,OFF-0042,true
CASE-00252,NARCOTICS,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0073|OFF-0100|OFF-0161,true
CASE-00253,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,HIGH,OFF-0090|OFF-0004|OFF-0049|OFF-0016,true
CASE-00254,GENERAL_THEFT,OPEN,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0191|OFF-0167,true
CASE-00255,GENERAL_THEFT,OPEN,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0112|OFF-0226|OFF-0216,true
CASE-00256,NARCOTICS,CHARGESHEETED,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0052,true
CASE-00257,NARCOTICS,CHARGESHEETED,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0168,true
CASE-00258,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,HIGH,OFF-0052|OFF-0205,true
CASE-00259,NARCOTICS,OPEN,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0045|OFF-0031|OFF-0181,true
CASE-00260,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0075|OFF-0010|OFF-0214,true
CASE-00261,WOMEN_CHILD_SAFETY,CHARGESHEETED,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,HIGH,OFF-0159|OFF-0146|OFF-0069,true
CASE-00262,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,HIGH,OFF-0117|OFF-0016|OFF-0030|OFF-0090,true
CASE-00263,NARCOTICS,CLOSED,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0150,true
CASE-00264,MISSING_PERSON,CHARGESHEETED,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0047|OFF-0214|OFF-0010|OFF-0101,true
CASE-00265,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0159|OFF-0146|OFF-0069,true
CASE-00266,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0218|OFF-0110|OFF-0233|OFF-0142,true
CASE-00267,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,HIGH,OFF-0198,true
CASE-00268,MISSING_PERSON,CHARGESHEETED,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0009|OFF-0204|OFF-0085,true
CASE-00269,MISSING_PERSON,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0168|OFF-0234|OFF-0157|OFF-0018,true
CASE-00270,CYBER_FRAUD,CLOSED,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,HIGH,OFF-0194|OFF-0088|OFF-0095,true
CASE-00271,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0122|OFF-0190,true
CASE-00272,NARCOTICS,CHARGESHEETED,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0110,true
CASE-00273,FINANCIAL_CRIME,COURT_PENDING,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0034|OFF-0104|OFF-0068|OFF-0071,true
CASE-00274,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,HIGH,OFF-0104|OFF-0155|OFF-0034,true
CASE-00275,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,HIGH,OFF-0045|OFF-0089|OFF-0105|OFF-0130,true
CASE-00276,NARCOTICS,OPEN,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0163|OFF-0063,true
CASE-00277,VIOLENT_CRIME,CHARGESHEETED,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0212|OFF-0080|OFF-0044,true
CASE-00278,VIOLENT_CRIME,OPEN,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0014|OFF-0042|OFF-0096,true
CASE-00279,MISSING_PERSON,CLOSED,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0019|OFF-0023|OFF-0211,true
CASE-00280,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,HIGH,OFF-0072|OFF-0106,true
CASE-00281,FINANCIAL_CRIME,CLOSED,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0175|OFF-0139|OFF-0082|OFF-0199,true
CASE-00282,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,HIGH,OFF-0139|OFF-0099|OFF-0175,true
CASE-00283,VIOLENT_CRIME,CLOSED,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0015|OFF-0067|OFF-0107,true
CASE-00284,CYBER_FRAUD,COURT_PENDING,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,HIGH,OFF-0196|OFF-0197|OFF-0144,true
CASE-00285,CYBER_FRAUD,CHARGESHEETED,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,HIGH,OFF-0178|OFF-0131|OFF-0195|OFF-0076,true
CASE-00286,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,HIGH,OFF-0063|OFF-0163|OFF-0043|OFF-0221,true
CASE-00287,JUVENILE_PROTECTION,CHARGESHEETED,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,HIGH,OFF-0191|OFF-0135|OFF-0118,true
CASE-00288,CYBER_FRAUD,OPEN,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,HIGH,OFF-0219,true
CASE-00289,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,HIGH,OFF-0235|OFF-0133,true
CASE-00290,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0191,true
CASE-00291,NARCOTICS,CLOSED,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0138,true
CASE-00292,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0103,true
CASE-00293,MISSING_PERSON,CHARGESHEETED,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0023,true
CASE-00294,MISSING_PERSON,CHARGESHEETED,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0125|OFF-0104|OFF-0166,true
CASE-00295,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0202|OFF-0220,true
CASE-00296,MISSING_PERSON,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0007|OFF-0209,true
CASE-00297,FINANCIAL_CRIME,CLOSED,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0211|OFF-0019|OFF-0210|OFF-0023,true
CASE-00298,WOMEN_CHILD_SAFETY,CLOSED,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,HIGH,OFF-0135,true
CASE-00299,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,HIGH,OFF-0133|OFF-0176|OFF-0235,true
CASE-00300,MISSING_PERSON,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0213|OFF-0102,true
CASE-00301,VIOLENT_CRIME,COURT_PENDING,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0102,true
CASE-00302,CYBER_FRAUD,OPEN,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,HIGH,OFF-0209,true
CASE-00303,GENERAL_THEFT,CLOSED,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0221|OFF-0043,true
CASE-00304,VIOLENT_CRIME,CHARGESHEETED,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0099|OFF-0239,true
CASE-00305,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,HIGH,OFF-0212|OFF-0009,true
CASE-00306,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,HIGH,OFF-0229|OFF-0172|OFF-0183,true
CASE-00307,GENERAL_THEFT,CLOSED,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0051|OFF-0088,true
CASE-00308,MISSING_PERSON,COURT_PENDING,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0102|OFF-0213|OFF-0182,true
CASE-00309,VIOLENT_CRIME,OPEN,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0224|OFF-0001,true
CASE-00310,JUVENILE_PROTECTION,OPEN,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,HIGH,OFF-0147|OFF-0201|OFF-0171,true
CASE-00311,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0106|OFF-0077,true
CASE-00312,CYBER_FRAUD,OPEN,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,HIGH,OFF-0016|OFF-0090|OFF-0231,true
CASE-00313,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,HIGH,OFF-0009|OFF-0080|OFF-0212,true
