request_id,timestamp_utc,scenario_type,requester_officer_id,requester_officer_hash,requester_role,requester_rank_level,requester_agency,requester_station_id,requester_district_id,requester_state_id,requester_clearance_level,requester_credential_status,case_assignment_status,target_record_id,target_record_hash,target_case_id,target_case_type,target_record_type,target_station_id,target_district_id,target_state_id,target_owner_agency,record_sensitivity_level,victim_flag,witness_flag,juvenile_flag,evidence_media_flag,sealed_status,retention_status,same_station,same_district,same_state,cross_jurisdiction,purpose,action,emergency_flag,court_or_prosecutor_request_flag,approval_token_status,time_window,network_status,request_channel,policy_version,raw_record_included,synthetic_only,request_content_hash,decision,primary_reason_code,matched_rule_ids,all_triggered_rule_ids,decisive_attributes,failed_or_review_rules,required_approval,xai_explanation,xai_supporting_factors,policy_version_evaluated,decision_hash,explanation_hash,audit_anchor_hash
REQ-000535,2026-05-31T11:00:00Z,stale_case_assignment,OFF-0175,22a74f5c5cd00d0646a359b6,Forensic Officer,4,FORENSIC,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,HIGH,ACTIVE,STALE,REC-000308,6ee0530b889a7be2f0e34fa1,CASE-00334,GENERAL_THEFT,FORENSIC_REPORT,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,POLICE,HIGH,false,false,false,false,OPEN,UNDER_REVIEW,true,true,true,false,INVESTIGATION,DOWNLOAD,false,false,MISSING,AFTER_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,b4de45e6f9f827c72451d4ab18c96224b39a8970dba1c3c532e2eaafec7d8edd,deny,DENY_STALE_CASE_ASSIGNMENT,DENY_STALE_CASE_ASSIGNMENT,DENY_STALE_CASE_ASSIGNMENT|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,case_assignment_status,DENY_STALE_CASE_ASSIGNMENT|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,none,"Access was denied because case assignment is stale. Requester role=Forensic Officer, record type=FORENSIC_REPORT, sensitivity=HIGH, purpose=INVESTIGATION. Supporting factors: active credential, request is within jurisdiction, purpose is recognized by policy, requested action is routine.",active credential|request is within jurisdiction|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,cb84d6c4f627b11fb3809b060a090bd81269f4afe78084434fe24a604d08dde2,d7ce536618f0d6e1cbe8e3a00f1ca76db2f6f9b0efa6884bb0e72095845bf5dd,ee559d6cfc2e42182f4beade5b69f067bbf819fdc2dda9fadc106d3fc4b40ca3
REQ-000536,2026-06-01T14:00:00Z,revoked_credential,OFF-0045,1abb810c99dd60558b095f4d,Inspector,4,POLICE,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,REVOKED,NOT_ASSIGNED,REC-000375,e022b16efd825f345ab8030a,CASE-00078,MISSING_PERSON,COURT_SUBMISSION,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,UPDATE,false,false,MISSING,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,636be2c43a3345b04a8f890224f948e6cf8249e54b7930bbdf2709b5d27e5092,deny,DENY_INACTIVE_CREDENTIAL,DENY_INACTIVE_CREDENTIAL,DENY_INACTIVE_CREDENTIAL,requester_credential_status,DENY_INACTIVE_CREDENTIAL,none,"Access was denied because credential status is REVOKED. Requester role=Inspector, record type=COURT_SUBMISSION, sensitivity=MEDIUM, purpose=INVESTIGATION. Supporting factors: purpose is recognized by policy.",purpose is recognized by policy,P-2026-05-STEP2-ORACLE,e8eca28accd0b7ff6c834e55a0ccf63c9adfe84ea3a74620f6fef44c25472e08,dd036ace3a748569b42ea2e2305fd39bbce10387a8910395a215b6140b7f34f0,2c6c205f3a8d029a66fdcdb9e9fd01bb544bc4382eb47517fb3d9955110cc90f
REQ-000537,2026-05-27T17:54:00Z,cross_jurisdiction_sensitive,OFF-0233,072b2cbde28c17244de8ae4d,Constable,1,POLICE,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,LOW,ACTIVE,NOT_ASSIGNED,REC-000391,cc807e9870eb2999a5aa2981,CASE-00049,CYBER_FRAUD,FIR_SUMMARY,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,POLICE,HIGH,false,false,false,false,SEALED,ARCHIVED,false,false,false,true,FORENSIC_REVIEW,SHARE,false,false,MISSING,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,4ba853163e7c5e1c80da1488ca1d611f41f067515bd313321387e92e322fd8dd,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,court_or_prosecutor_request_flag|sealed_status,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,none,"Access was denied because sealed record request has no court or prosecution context. Requester role=Constable, record type=FIR_SUMMARY, sensitivity=HIGH, purpose=FORENSIC_REVIEW. Supporting factors: active credential, purpose is recognized by policy.",active credential|purpose is recognized by policy,P-2026-05-STEP2-ORACLE,955de2cb1e52842445783a7e8d0d26dc34f476d1ee385140397e1f01e63141ef,ab63eaa20ff85886316f38ec87ad79859e1f8877ab1bc155d16065fdf5432f52,191351a5019808e8d189493fd38603a40c0e3e77ed8fb1bba4ceb38878a6160c
REQ-000538,2026-05-31T20:34:00Z,normal_in_jurisdiction,OFF-0216,63cd4d5013242ca51327d961,Head Constable,2,POLICE,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,LOW,ACTIVE,ASSIGNED,REC-000315,05ba601a717ce064fee7e4a0,CASE-00187,CYBER_FRAUD,CYBERCRIME_COMPLAINT,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,b917a25429c0cbbe7d6514340ebcda05e41dbe91d1a46cf2908ad0944f96b6b9,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,action|case_assignment_status|cross_jurisdiction|purpose|record_sensitivity_level|requester_credential_status,,none,"Access was allowed because request satisfies routine contextual access conditions. Requester role=Head Constable, record type=CYBERCRIME_COMPLAINT, sensitivity=MEDIUM, purpose=INVESTIGATION. Supporting factors: active credential, officer is assigned to the case, request is within jurisdiction, purpose is recognized by policy.",active credential|officer is assigned to the case|request is within jurisdiction|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,45ea739f24d9b585bb6e5be1959dc2a823909b10978502f1f6728b81f7d34ed0,e183566e4607b79e32132dbedd9184aa97c14932f2db1fda0559c1a70d8d7cd1,f54ee3dc90c933b36a56410bd2b00f0f93061e0ad478587fa705cee0dc234e5c
REQ-000539,2026-05-28T02:57:00Z,court_request,OFF-0001,858f20314a8c64995d905a33,Head Constable,2,POLICE,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,LOW,ACTIVE,NOT_ASSIGNED,REC-000042,a1b52acab80056cbe18f7a51,CASE-00191,GENERAL_THEFT,EVIDENCE_MEDIA,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,POLICE,HIGH,false,false,false,true,OPEN,ARCHIVED,false,false,true,true,PROSECUTION_REVIEW,VIEW,false,true,PRESENT_VALID,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,c17f0d04f7f773b09855b0c00721f561d2b92afd9c1655531f6d79da7ca40a43,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction|record_sensitivity_level,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval,"Access was escalated for senior review because sensitive record is requested across jurisdiction. Requester role=Head Constable, record type=EVIDENCE_MEDIA, sensitivity=HIGH, purpose=PROSECUTION_REVIEW. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,51a9dc6c94066fab8730b89fe8d48c184de7df072fc92000f981038aaf27b7d2,d421e2204976ebfec33fb65fd694e91a73f11ed9a8df688224626fedeeb48688,4a9056332fdb805ffab60b8b47f61f2bcc0d9680f4abd5743193a07510072fe5
REQ-000540,2026-05-31T12:00:00Z,juvenile_sensitive,OFF-0074,0cef9a18606529b664cb0b3f,Sub-Inspector,3,POLICE,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000518,019a5823b2dbc8eb666b5e17,CASE-00160,MISSING_PERSON,JUVENILE_RECORD,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,POLICE,HIGH,false,false,true,false,OPEN,ACTIVE,false,false,true,true,INVESTIGATION,VIEW,false,false,PRESENT_VALID,NIGHT,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,0d4261393b49ec767572be731a2a7368cac382eb5e93447c19776f370e64c82b,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction|juvenile_flag|record_sensitivity_level,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,"Access was escalated for senior review because juvenile, victim, or witness-sensitive record requires review; sensitive record is requested across jurisdiction. Requester role=Sub-Inspector, record type=JUVENILE_RECORD, sensitivity=HIGH, purpose=INVESTIGATION. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,0dd871c30f57a0ab6d765d11e24030eff5a0da3a18bc0313e069196d59604de6,2757bc9d7ee791af5a0cb2a18eb2f27aa4686a09c50d9363c89afcd89b032d6f,b703c3f85614b7d62db916c2e45479e86f2eea637fddcc3b1522cc21544d1b8d
REQ-000541,2026-05-31T03:11:00Z,cross_jurisdiction_sensitive,OFF-0116,f1533940112c34367e3740e3,Station House Officer,5,POLICE,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,HIGH,ACTIVE,NOT_ASSIGNED,REC-000864,a9cbee3038e84f297bca5de4,CASE-00294,VIOLENT_CRIME,EVIDENCE_MEDIA,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,POLICE,CLASSIFIED,false,false,false,true,OPEN,ARCHIVED,false,false,false,true,FORENSIC_REVIEW,DOWNLOAD,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,b846319d589b889cb42c30a06c3fa837f1bd72c0fcebde4059503696bfeff8e8,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction|record_sensitivity_level,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval,"Access was escalated for senior review because sensitive record is requested across jurisdiction. Requester role=Station House Officer, record type=EVIDENCE_MEDIA, sensitivity=CLASSIFIED, purpose=FORENSIC_REVIEW. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,b8f5ac24ca459e5a176b683941afc9c5c97b71433dbe15b346db0500516a0d9d,1b13d14d8f2b4ee008ddb3b54bb81ecbff17d73e77be81ef9f673474a0de430f,26f928f8ee5bc3df9054b91932a721e30fd0d9b0c64b68084aa6696937aa8cd4
REQ-000542,2026-05-28T21:10:00Z,cross_jurisdiction_sensitive,OFF-0166,b6791729f7de52114f8f5aba,Station House Officer,5,POLICE,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,HIGH,ACTIVE,NOT_ASSIGNED,REC-000695,5856a99a0397a4932c6b65c2,CASE-00134,VIOLENT_CRIME,COURT_SUBMISSION,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,POLICE,HIGH,false,false,false,false,OPEN,ARCHIVED,false,false,false,true,SUPERVISION,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,5a4061ebd28a89c115fb5a570799c2f0cd6c9a8aa01d90862f23f610f9d54b4e,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,approval_token_status|cross_jurisdiction|record_sensitivity_level,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,"Access was escalated for senior review because sensitive record is requested across jurisdiction; sensitive record request is missing approval. Requester role=Station House Officer, record type=COURT_SUBMISSION, sensitivity=HIGH, purpose=SUPERVISION. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,6be95ba48e75e16c5c2a3b0362b507be82b2fdb16f4e5e734be24672374960d3,36a95cae417cee3c417fe4f80ecb93d6d114852e181b875bdf5c052c9649d183,c6ee7b7c4f970803d13d948226fe2e8dcf705d537c5b28f11fd7c8ef4032f7f4
REQ-000543,2026-05-30T09:27:00Z,normal_in_jurisdiction,OFF-0220,5f5d03cad2864eb9986177dd,Inspector,4,POLICE,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,ACTIVE,ASSIGNED,REC-000528,6d530f6e96b5b93268a775f8,CASE-00074,VIOLENT_CRIME,COURT_SUBMISSION,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,5e214f1a869503b0b2ebe3297f20aae93004211151c74cf74c74b6b0a4b27b5a,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,action|case_assignment_status|cross_jurisdiction|purpose|record_sensitivity_level|requester_credential_status,,none,"Access was allowed because request satisfies routine contextual access conditions. Requester role=Inspector, record type=COURT_SUBMISSION, sensitivity=MEDIUM, purpose=INVESTIGATION. Supporting factors: active credential, officer is assigned to the case, request is within jurisdiction, purpose is recognized by policy.",active credential|officer is assigned to the case|request is within jurisdiction|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,c34bf38a6e2c9132eef74673e16a44cecc102f39951499026e81e838ea36562c,d681b036dc93a760f34bc91f7452a40d1366edc942c00a939d76d89f2393c965,5825623650193a7b3541120c3e0761366dc3c10000121eb1fa3aa9060405a024
REQ-000544,2026-05-30T00:32:00Z,expired_approval_token,OFF-0169,da8724df1e30e5c801778777,Constable,1,POLICE,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,LOW,ACTIVE,NOT_ASSIGNED,REC-000239,c546f9235f27603167edda58,CASE-00015,GENERAL_THEFT,CYBERCRIME_COMPLAINT,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,POLICE,CLASSIFIED,false,false,false,false,OPEN,UNDER_REVIEW,false,false,false,true,FORENSIC_REVIEW,DOWNLOAD,false,false,EXPIRED,NIGHT,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,e0115a28ed8f5e8a44045bc01e998212ca3b7359004a99dbab3032f04a8d94a4,deny,DENY_EXPIRED_APPROVAL_TOKEN,DENY_EXPIRED_APPROVAL_TOKEN,DENY_EXPIRED_APPROVAL_TOKEN|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED,approval_token_status,DENY_EXPIRED_APPROVAL_TOKEN|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED,none,"Access was denied because approval token is expired. Requester role=Constable, record type=CYBERCRIME_COMPLAINT, sensitivity=CLASSIFIED, purpose=FORENSIC_REVIEW. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,ed79fa255fe8cf2b2498269a1cc92c804932d3188b315e5d2aa39ee7f86d6efd,de7944f5de852f09604637652be282b8e145bae52fe7684387e0a221374ab625,3b4b6bfd31c4f7e23a819b0ccb5e64d1effa861a0982fd7e713c651a98100c81
REQ-000545,2026-05-28T03:15:00Z,cross_jurisdiction_sensitive,OFF-0070,73b99e563b8590d8f1f3488f,Sub-Inspector,3,POLICE,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000483,b10eeff052ba452504a54f88,CASE-00232,WOMEN_CHILD_SAFETY,CYBERCRIME_COMPLAINT,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,POLICE,HIGH,true,false,false,false,OPEN,ACTIVE,false,false,false,true,SUPERVISION,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,38836f196342903398f84106fd726a9e2c97baf6f674805f5b4f4526b2919f6b,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,approval_token_status|cross_jurisdiction|record_sensitivity_level|victim_flag,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,"Access was escalated for senior review because juvenile, victim, or witness-sensitive record requires review; sensitive record is requested across jurisdiction; sensitive record request is missing approval. Requester role=Sub-Inspector, record type=CYBERCRIME_COMPLAINT, sensitivity=HIGH, purpose=SUPERVISION. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,4470f33cd71d9f490d046c7dbbc7081a09c88057e736894dce259d4663a7e8b5,31c4e41915524de776f004f9f6075b2f77cb3913fa083cf729996c161c27524a,0f3c4bd8c4246ff2793b30d76a73bdfcbc6d7aa1c75dde0729102b2fc75e6500
REQ-000546,2026-05-31T22:18:00Z,cross_jurisdiction_sensitive,OFF-0136,3388bd23d03d7e43b3bd8d53,Senior Superintendent,6,POLICE,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,CLASSIFIED,ACTIVE,NOT_ASSIGNED,REC-000289,375c93cbfc19c6b728ba102e,CASE-00120,CYBER_FRAUD,JUVENILE_RECORD,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,POLICE,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,false,false,false,true,SUPERVISION,DOWNLOAD,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,d8b1cf75ff041c1c750c310cc7d1369530aa15bb6c55a42a7b572bedb72b9a80,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction|juvenile_flag|record_sensitivity_level,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,"Access was escalated for senior review because juvenile, victim, or witness-sensitive record requires review; sensitive record is requested across jurisdiction. Requester role=Senior Superintendent, record type=JUVENILE_RECORD, sensitivity=CLASSIFIED, purpose=SUPERVISION. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,4761e106d6b43aa1f6cce57a99dc2292e9eafd1251d43bcb90ed9c56de01aa07,f2a578521d4f24741c750bee8a71f09be2dbdf5a8d89d78dc633b80be96c064d,19d9948dd313bb9b7867d660d092f8c32f0dffe59a1a31212e9a2925a7e0c87e
REQ-000547,2026-05-28T12:28:00Z,random_context,OFF-0107,fb4c90a703ac874dae2f1454,Head Constable,2,POLICE,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,LOW,ACTIVE,NOT_ASSIGNED,REC-000883,b011cf5ae48f4ee0fa784772,CASE-00196,FINANCIAL_CRIME,CASE_DIARY,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,POLICE,HIGH,false,false,false,false,OPEN,ACTIVE,false,false,true,true,AUDIT,SHARE,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,87d50b7d3ae4af389f242edfd20b3b69063aedbf6a6ee3ad94ea14bb9ae5d98f,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction|record_sensitivity_level,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval,"Access was escalated for senior review because sensitive record is requested across jurisdiction. Requester role=Head Constable, record type=CASE_DIARY, sensitivity=HIGH, purpose=AUDIT. Supporting factors: active credential, purpose is recognized by policy.",active credential|purpose is recognized by policy,P-2026-05-STEP2-ORACLE,a93b9e3959f6b454f626a93154eda8079fee66c43a871be4a0283bf784dd4825,620129f57949c088ce76dc439119b0258d4c07cf6f1aa1e1606a6f5c8e7a4b6b,5ccf547d19101cff76c70944cbf234d635b07484112515f7cf65423b186b31a5
REQ-000548,2026-06-02T11:16:00Z,cross_jurisdiction_sensitive,OFF-0224,b20f60775fe6a25591c31932,Inspector,4,POLICE,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000692,483d8e368e0abb9247f9bc72,CASE-00321,JUVENILE_PROTECTION,VICTIM_RECORD,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,POLICE,HIGH,true,false,true,false,OPEN,ACTIVE,false,false,true,true,FORENSIC_REVIEW,DOWNLOAD,false,false,MISSING,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,bd3fb15e727543ebb07f0b306b2970a08e9d7ab307fe53ca0d419f7842e688b0,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,approval_token_status|cross_jurisdiction|juvenile_flag|record_sensitivity_level|victim_flag,ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,"Access was escalated for senior review because juvenile, victim, or witness-sensitive record requires review; sensitive record is requested across jurisdiction; sensitive record request is missing approval. Requester role=Inspector, record type=VICTIM_RECORD, sensitivity=HIGH, purpose=FORENSIC_REVIEW. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,ea5b4c67f9c61faac977ed3003de65ce0646e876cff2425a0460e30fdf682093,ec469a50811c7ae3e77bdd9be6ee803c1033a18871f24f734523d4c3c4a678a5,2093b3c33a8be34158b6ffd28c3d05885e4b23525701045a8ebf6b68aecfa0db
REQ-000549,2026-05-31T04:39:00Z,juvenile_sensitive,OFF-0098,a2651cd5c21b20cc4d4edc22,Sub-Inspector,3,POLICE,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000029,427ff405218f63d90bc57611,CASE-00164,CYBER_FRAUD,JUVENILE_RECORD,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,POLICE,CLASSIFIED,false,false,true,false,SEALED,ACTIVE,false,false,true,true,SUPERVISION,DOWNLOAD,false,false,MISSING,NIGHT,DEGRADED,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,9eb0b43e5b25c23a7402a17de6abe954fe27257315ce5e164c262177ef9fd7bb,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,court_or_prosecutor_request_flag|sealed_status,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT|ESCALATE_PRIVACY_SENSITIVE_RECORD|ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD|ESCALATE_CLASSIFIED_RECORD_APPROVAL_REQUIRED|ESCALATE_MISSING_APPROVAL_FOR_SENSITIVE_RECORD,none,"Access was denied because sealed record request has no court or prosecution context. Requester role=Sub-Inspector, record type=JUVENILE_RECORD, sensitivity=CLASSIFIED, purpose=SUPERVISION. Supporting factors: active credential, purpose is recognized by policy, requested action is routine.",active credential|purpose is recognized by policy|requested action is routine,P-2026-05-STEP2-ORACLE,48c6309ee154eb79bdc64f1485c458bffaa863b62bef99fcd4058020694ce902,0622473833f7cdc04636639cc03cbf1f2c1aeba1982a52627148dbc029dc2070,14cb23dd278eaaa07601e56c56cb3945987ab983814386607f1506c3ac6bc3df
