case_id,case_type,case_status,originating_station_id,district_id,state_id,sensitivity_hint,assigned_officer_ids,synthetic_only
CASE-00156,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,HIGH,OFF-0011,true
CASE-00157,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,HIGH,OFF-0175|OFF-0131|OFF-0206|OFF-0091,true
CASE-00158,VIOLENT_CRIME,OPEN,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0025|OFF-0036,true
CASE-00159,JUVENILE_PROTECTION,CLOSED,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,HIGH,OFF-0221|OFF-0081,true
CASE-00160,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0188|OFF-0174|OFF-0108|OFF-0015,true
CASE-00161,GENERAL_THEFT,CLOSED,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0176|OFF-0080|OFF-0193|OFF-0118,true
CASE-00162,NARCOTICS,OPEN,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0058|OFF-0139|OFF-0010,true
CASE-00163,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,HIGH,OFF-0095|OFF-0041|OFF-0056,true
CASE-00164,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0107|OFF-0213,true
CASE-00165,GENERAL_THEFT,OPEN,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0069|OFF-0202|OFF-0183,true
CASE-00166,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,HIGH,OFF-0218|OFF-0222|OFF-0232,true
CASE-00167,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0225,true
CASE-00168,JUVENILE_PROTECTION,COURT_PENDING,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,HIGH,OFF-0185|OFF-0055|OFF-0085,true
CASE-00169,NARCOTICS,OPEN,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0056,true
CASE-00170,WOMEN_CHILD_SAFETY,OPEN,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,HIGH,OFF-0070|OFF-0043|OFF-0238|OFF-0164,true
CASE-00171,FINANCIAL_CRIME,CHARGESHEETED,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0050|OFF-0155|OFF-0042|OFF-0005,true
CASE-00172,NARCOTICS,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0228,true
CASE-00173,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0156|OFF-0134,true
CASE-00174,MISSING_PERSON,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0004|OFF-0176|OFF-0193|OFF-0080,true
CASE-00175,NARCOTICS,OPEN,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0236,true
CASE-00176,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,HIGH,OFF-0143|OFF-0038,true
CASE-00177,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,HIGH,OFF-0094|OFF-0035|OFF-0014,true
CASE-00178,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,HIGH,OFF-0131|OFF-0175,true
CASE-00179,CYBER_FRAUD,OPEN,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,HIGH,OFF-0064,true
CASE-00180,FINANCIAL_CRIME,COURT_PENDING,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0107|OFF-0213,true
CASE-00181,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0017|OFF-0022|OFF-0148|OFF-0140,true
CASE-00182,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,HIGH,OFF-0232|OFF-0222|OFF-0218|OFF-0189,true
CASE-00183,GENERAL_THEFT,COURT_PENDING,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0055|OFF-0185|OFF-0085,true
CASE-00184,MISSING_PERSON,CHARGESHEETED,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0026|OFF-0123|OFF-0006,true
CASE-00185,GENERAL_THEFT,OPEN,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0102,true
CASE-00186,NARCOTICS,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0211,true
CASE-00187,MISSING_PERSON,COURT_PENDING,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0160|OFF-0223,true
CASE-00188,FINANCIAL_CRIME,CHARGESHEETED,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0127,true
CASE-00189,CYBER_FRAUD,COURT_PENDING,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,HIGH,OFF-0010,true
CASE-00190,GENERAL_THEFT,CLOSED,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0197,true
CASE-00191,MISSING_PERSON,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0145|OFF-0111|OFF-0156,true
CASE-00192,GENERAL_THEFT,OPEN,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0207|OFF-0194|OFF-0146,true
CASE-00193,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,HIGH,OFF-0195|OFF-0062|OFF-0149,true
CASE-00194,WOMEN_CHILD_SAFETY,CLOSED,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,HIGH,OFF-0010|OFF-0139,true
CASE-00195,NARCOTICS,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0213|OFF-0107,true
CASE-00196,NARCOTICS,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0002|OFF-0033|OFF-0093|OFF-0102,true
CASE-00197,FINANCIAL_CRIME,CLOSED,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0058|OFF-0010|OFF-0139,true
CASE-00198,VIOLENT_CRIME,CHARGESHEETED,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0144,true
CASE-00199,NARCOTICS,COURT_PENDING,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0062|OFF-0048,true
CASE-00200,VIOLENT_CRIME,CHARGESHEETED,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0084,true
CASE-00201,MISSING_PERSON,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0150|OFF-0178|OFF-0160|OFF-0089,true
CASE-00202,CYBER_FRAUD,COURT_PENDING,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,HIGH,OFF-0118|OFF-0080,true
CASE-00203,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,HIGH,OFF-0023|OFF-0214|OFF-0219,true
CASE-00204,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,HIGH,OFF-0062|OFF-0212|OFF-0149|OFF-0048,true
CASE-00205,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0111|OFF-0145|OFF-0134|OFF-0156,true
CASE-00206,MISSING_PERSON,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0053|OFF-0072|OFF-0003|OFF-0007,true
CASE-00207,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,HIGH,OFF-0154|OFF-0217,true
CASE-00208,GENERAL_THEFT,CLOSED,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0227|OFF-0196,true
CASE-00209,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,HIGH,OFF-0071,true
CASE-00210,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0047,true
CASE-00211,NARCOTICS,OPEN,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0144|OFF-0034|OFF-0027|OFF-0097,true
CASE-00212,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0088|OFF-0113|OFF-0014,true
CASE-00213,MISSING_PERSON,OPEN,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0021|OFF-0219|OFF-0187,true
CASE-00214,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,HIGH,OFF-0114,true
CASE-00215,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0030|OFF-0061|OFF-0124,true
CASE-00216,GENERAL_THEFT,CLOSED,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0212,true
CASE-00217,MISSING_PERSON,COURT_PENDING,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0149|OFF-0212|OFF-0062|OFF-0195,true
CASE-00218,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,HIGH,OFF-0177|OFF-0027|OFF-0097,true
CASE-00219,VIOLENT_CRIME,CHARGESHEETED,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0237|OFF-0175|OFF-0131,true
CASE-00220,NARCOTICS,CHARGESHEETED,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0210|OFF-0051|OFF-0079,true
CASE-00221,FINANCIAL_CRIME,OPEN,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0002|OFF-0102|OFF-0093|OFF-0105,true
CASE-00222,CYBER_FRAUD,COURT_PENDING,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,HIGH,OFF-0051|OFF-0052|OFF-0083,true
CASE-00223,MISSING_PERSON,CHARGESHEETED,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0172,true
CASE-00224,CYBER_FRAUD,CHARGESHEETED,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,HIGH,OFF-0120|OFF-0016,true
CASE-00225,FINANCIAL_CRIME,COURT_PENDING,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0172|OFF-0199,true
CASE-00226,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0062,true
CASE-00227,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0015|OFF-0234|OFF-0108|OFF-0174,true
CASE-00228,MISSING_PERSON,CLOSED,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0175|OFF-0119|OFF-0131|OFF-0011,true
CASE-00229,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0068|OFF-0196|OFF-0082|OFF-0049,true
CASE-00230,MISSING_PERSON,CLOSED,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0140|OFF-0148|OFF-0022|OFF-0017,true
CASE-00231,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0188|OFF-0108,true
CASE-00232,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0193|OFF-0004|OFF-0204,true
CASE-00233,NARCOTICS,COURT_PENDING,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0126,true
CASE-00234,JUVENILE_PROTECTION,OPEN,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,HIGH,OFF-0234|OFF-0174|OFF-0188|OFF-0121,true
CASE-00235,WOMEN_CHILD_SAFETY,CHARGESHEETED,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,HIGH,OFF-0150,true
CASE-00236,CYBER_FRAUD,OPEN,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,HIGH,OFF-0064|OFF-0075|OFF-0066,true
CASE-00237,GENERAL_THEFT,COURT_PENDING,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0185,true
CASE-00238,FINANCIAL_CRIME,CHARGESHEETED,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0034|OFF-0177|OFF-0027|OFF-0090,true
CASE-00239,NARCOTICS,COURT_PENDING,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0089,true
CASE-00240,MISSING_PERSON,CLOSED,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0019|OFF-0230|OFF-0037,true
CASE-00241,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0088|OFF-0087|OFF-0094,true
CASE-00242,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0207|OFF-0040,true
CASE-00243,WOMEN_CHILD_SAFETY,OPEN,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,HIGH,OFF-0143|OFF-0161|OFF-0217|OFF-0074,true
CASE-00244,VIOLENT_CRIME,CHARGESHEETED,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0112|OFF-0141,true
CASE-00245,CYBER_FRAUD,COURT_PENDING,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,HIGH,OFF-0058|OFF-0010|OFF-0139,true
CASE-00246,NARCOTICS,COURT_PENDING,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0083|OFF-0051|OFF-0136,true
CASE-00247,CYBER_FRAUD,CHARGESHEETED,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,HIGH,OFF-0005,true
CASE-00248,JUVENILE_PROTECTION,CLOSED,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,HIGH,OFF-0132|OFF-0168|OFF-0137|OFF-0225,true
CASE-00249,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0092|OFF-0073,true
CASE-00250,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0085,true
CASE-00251,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,HIGH,OFF-0028|OFF-0140|OFF-0022,true
CASE-00252,MISSING_PERSON,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0145|OFF-0156|OFF-0134,true
CASE-00253,MISSING_PERSON,CLOSED,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0141,true
CASE-00254,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,HIGH,OFF-0064|OFF-0075|OFF-0066,true
CASE-00255,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,HIGH,OFF-0144|OFF-0177|OFF-0034|OFF-0097,true
CASE-00256,GENERAL_THEFT,CHARGESHEETED,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0111|OFF-0134|OFF-0145,true
CASE-00257,MISSING_PERSON,COURT_PENDING,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0043|OFF-0164|OFF-0122|OFF-0238,true
CASE-00258,VIOLENT_CRIME,CLOSED,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0179|OFF-0115,true
CASE-00259,VIOLENT_CRIME,COURT_PENDING,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0157,true
CASE-00260,CYBER_FRAUD,COURT_PENDING,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,HIGH,OFF-0217,true
CASE-00261,JUVENILE_PROTECTION,COURT_PENDING,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,HIGH,OFF-0136,true
CASE-00262,NARCOTICS,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0203|OFF-0170,true
CASE-00263,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0175|OFF-0224,true
CASE-00264,WOMEN_CHILD_SAFETY,OPEN,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,HIGH,OFF-0132,true
CASE-00265,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,HIGH,OFF-0165|OFF-0174,true
CASE-00266,FINANCIAL_CRIME,CLOSED,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0108|OFF-0234|OFF-0121,true
CASE-00267,VIOLENT_CRIME,COURT_PENDING,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0122|OFF-0070|OFF-0151|OFF-0238,true
CASE-00268,MISSING_PERSON,COURT_PENDING,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0112|OFF-0130|OFF-0141|OFF-0182,true
CASE-00269,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,HIGH,OFF-0139|OFF-0010|OFF-0058,true
CASE-00270,NARCOTICS,CHARGESHEETED,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0227|OFF-0068,true
CASE-00271,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0213|OFF-0107,true
CASE-00272,FINANCIAL_CRIME,CLOSED,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0239,true
CASE-00273,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,HIGH,OFF-0127|OFF-0153|OFF-0029|OFF-0228,true
CASE-00274,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0040,true
CASE-00275,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,HIGH,OFF-0040,true
CASE-00276,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0134,true
CASE-00277,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,HIGH,OFF-0232|OFF-0222|OFF-0189|OFF-0218,true
CASE-00278,NARCOTICS,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0027|OFF-0034|OFF-0144|OFF-0177,true
CASE-00279,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,HIGH,OFF-0137|OFF-0225|OFF-0168,true
CASE-00280,NARCOTICS,OPEN,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0029|OFF-0153|OFF-0228,true
CASE-00281,JUVENILE_PROTECTION,CLOSED,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,HIGH,OFF-0112|OFF-0182,true
CASE-00282,JUVENILE_PROTECTION,CHARGESHEETED,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,HIGH,OFF-0213|OFF-0107,true
CASE-00283,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,HIGH,OFF-0058|OFF-0010,true
CASE-00284,MISSING_PERSON,COURT_PENDING,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0014,true
CASE-00285,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0107|OFF-0213,true
CASE-00286,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,HIGH,OFF-0228|OFF-0127|OFF-0029,true
CASE-00287,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,HIGH,OFF-0223|OFF-0150|OFF-0178|OFF-0089,true
CASE-00288,GENERAL_THEFT,CLOSED,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0026|OFF-0128|OFF-0186,true
CASE-00289,MISSING_PERSON,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0015|OFF-0188|OFF-0165|OFF-0121,true
CASE-00290,MISSING_PERSON,CHARGESHEETED,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0022,true
CASE-00291,MISSING_PERSON,CHARGESHEETED,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0214|OFF-0023|OFF-0219,true
CASE-00292,GENERAL_THEFT,OPEN,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0028,true
CASE-00293,CYBER_FRAUD,COURT_PENDING,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,HIGH,OFF-0183|OFF-0047,true
CASE-00294,WOMEN_CHILD_SAFETY,CLOSED,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,HIGH,OFF-0094|OFF-0088|OFF-0014|OFF-0087,true
CASE-00295,FINANCIAL_CRIME,CHARGESHEETED,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0167|OFF-0143|OFF-0038,true
CASE-00296,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0048|OFF-0062|OFF-0195,true
CASE-00297,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,HIGH,OFF-0219,true
CASE-00298,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0113|OFF-0035,true
CASE-00299,GENERAL_THEFT,OPEN,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0124,true
CASE-00300,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,HIGH,OFF-0018|OFF-0051,true
CASE-00301,WOMEN_CHILD_SAFETY,CHARGESHEETED,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,HIGH,OFF-0069|OFF-0183,true
CASE-00302,WOMEN_CHILD_SAFETY,OPEN,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,HIGH,OFF-0100|OFF-0025|OFF-0086,true
CASE-00303,GENERAL_THEFT,CLOSED,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0062|OFF-0149|OFF-0195,true
CASE-00304,GENERAL_THEFT,OPEN,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0028|OFF-0017|OFF-0140,true
CASE-00305,MISSING_PERSON,CLOSED,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0174|OFF-0188,true
CASE-00306,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,HIGH,OFF-0030|OFF-0061|OFF-0067,true
CASE-00307,CYBER_FRAUD,COURT_PENDING,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,HIGH,OFF-0134|OFF-0156|OFF-0145,true
CASE-00308,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,HIGH,OFF-0084|OFF-0104|OFF-0199,true
CASE-00309,MISSING_PERSON,COURT_PENDING,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0153,true
CASE-00310,MISSING_PERSON,CLOSED,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0198|OFF-0146|OFF-0207,true
