request_id,timestamp_utc,scenario_type,requester_officer_id,requester_officer_hash,requester_role,requester_rank_level,requester_agency,requester_station_id,requester_district_id,requester_state_id,requester_clearance_level,requester_credential_status,case_assignment_status,target_record_id,target_record_hash,target_case_id,target_case_type,target_record_type,target_station_id,target_district_id,target_state_id,target_owner_agency,record_sensitivity_level,victim_flag,witness_flag,juvenile_flag,evidence_media_flag,sealed_status,retention_status,same_station,same_district,same_state,cross_jurisdiction,purpose,action,emergency_flag,court_or_prosecutor_request_flag,approval_token_status,time_window,network_status,request_channel,policy_version,raw_record_included,synthetic_only,request_content_hash
REQ-000108,2026-05-28T03:00:00Z,emergency_override,OFF-0109,71ae00fed2507668078d658b,Constable,1,POLICE,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,LOW,ACTIVE,NOT_ASSIGNED,REC-000793,b0e996b4ecdf66ce33e6405c,CASE-00315,NARCOTICS,COURT_SUBMISSION,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,POLICE,HIGH,false,false,false,false,OPEN,ACTIVE,false,false,false,true,EMERGENCY_RESPONSE,SHARE,true,false,PRESENT_VALID,AFTER_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,a6111dfdd02e5d9f149948211eeb0feddc2ca278348c7165c758ab13d7d78b77
REQ-000109,2026-05-27T07:16:00Z,normal_in_jurisdiction,OFF-0149,816d13ffa68e60a160c3810f,Inspector,4,POLICE,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,ACTIVE,ASSIGNED,REC-000870,1fa4d6bca4118e64a6aa1c12,CASE-00204,JUVENILE_PROTECTION,VICTIM_RECORD,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,POLICE,MEDIUM,true,false,true,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,AFTER_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,1781a60e5839f7d185460a03673c09546450b6a2ea5c51df555241f5d4f2837c
REQ-000110,2026-05-27T22:00:00Z,expired_approval_token,OFF-0123,72950e6372134a5838550d42,Sub-Inspector,3,POLICE,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000159,3cef4d9f8d92d3f7cc295a2a,CASE-00077,FINANCIAL_CRIME,FIR_SUMMARY,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,false,true,true,false,INVESTIGATION,VIEW,false,false,EXPIRED,AFTER_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,9a1ae3f3e53984492782b46b9a3500ed342ff16eaee787d9443ce9e821897aff
REQ-000111,2026-05-27T16:39:00Z,cross_jurisdiction_sensitive,OFF-0088,aba84a984ee3606ae0d30a0a,Prosecutor Liaison,4,PROSECUTION,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000867,685db473c8326fc6f2ce18dc,CASE-00292,GENERAL_THEFT,WITNESS_STATEMENT,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,POLICE,CLASSIFIED,false,true,false,false,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,SHARE,false,false,MISSING,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,e36d6d37cb6aa68cc1c251cb2a8056ae9facfa1cdb24c74b61431672c85525a0
REQ-000112,2026-05-27T20:32:00Z,normal_in_jurisdiction,OFF-0086,90740f6d12084e4c579f3454,Head Constable,2,POLICE,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,LOW,ACTIVE,ASSIGNED,REC-000272,9f0f7289f61179e609d4afba,CASE-00302,WOMEN_CHILD_SAFETY,COURT_SUBMISSION,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,POLICE,MEDIUM,true,false,false,false,SEALED,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,AFTER_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,1bf9b665aff2d8f51bb7bedc48793c547de3706440a8302353ed4209d306457c
REQ-000113,2026-05-27T20:43:00Z,expired_approval_token,OFF-0078,006fa23a737e20e3625debb8,Sub-Inspector,3,POLICE,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000335,07debdecd74e17e4c743b353,CASE-00220,NARCOTICS,EVIDENCE_MEDIA,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,POLICE,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,false,false,false,true,PROSECUTION_REVIEW,VIEW,false,false,EXPIRED,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,744fcbe5d845a9cb4354af72d980eea49a40d22df24c175ba1628590ac8602bc
REQ-000114,2026-05-27T05:42:00Z,revoked_credential,OFF-0184,c0fc3111ae7a563a9f54250e,Cybercrime Officer,4,CYBERCRIME,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,HIGH,REVOKED,NOT_ASSIGNED,REC-000391,cc807e9870eb2999a5aa2981,CASE-00085,VIOLENT_CRIME,FIR_SUMMARY,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,false,false,false,true,AUDIT,UPDATE,false,false,MISSING,BUSINESS_HOURS,DEGRADED,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,fbe227b792e50661a7e0bde0edcf0af3083d7e1bf86cefd1212d48fa3a5a7809
REQ-000115,2026-05-27T11:30:00Z,cross_jurisdiction_sensitive,OFF-0103,b9a151dcbadde0404b02e5b7,Inspector,4,POLICE,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000294,58a9f38a07138e1943c8cd6c,CASE-00319,WOMEN_CHILD_SAFETY,FIR_SUMMARY,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,POLICE,LOW,true,false,false,false,OPEN,ACTIVE,false,false,false,true,FORENSIC_REVIEW,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,680754e1a5f5571ae87f6d057690260f81184f81b0a750ec7c06e219f5360c53
REQ-000116,2026-05-28T08:52:00Z,random_context,OFF-0062,318fd1a9b080d018ffb85691,Forensic Officer,4,FORENSIC,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,HIGH,ACTIVE,NOT_ASSIGNED,REC-000380,a294966bbab71d6e812d21a5,CASE-00144,VIOLENT_CRIME,VICTIM_RECORD,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,POLICE,HIGH,true,false,false,false,OPEN,ACTIVE,false,false,false,true,EMERGENCY_RESPONSE,APPROVE,false,false,NOT_REQUIRED,AFTER_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,155a47cebba565e242b9377f78fb9d207809cac22847b1da11d4b3efa6591e73
REQ-000117,2026-05-27T23:24:00Z,juvenile_sensitive,OFF-0214,4abc3e055d213fe06ce85aef,Cybercrime Officer,4,CYBERCRIME,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,HIGH,ACTIVE,NOT_ASSIGNED,REC-000570,bbe429bf8ae90c1182e92d2e,CASE-00285,GENERAL_THEFT,JUVENILE_RECORD,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,POLICE,CLASSIFIED,false,false,true,false,OPEN,ARCHIVED,false,false,false,true,SUPERVISION,VIEW,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,90cc96ff68d6efc6b24b321534259bded05bb7c9b6c65c65bb64f6c89bc05be5
REQ-000118,2026-05-27T03:56:00Z,court_request,OFF-0031,12eb6ff70063628bed70540f,Station House Officer,5,POLICE,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,HIGH,ACTIVE,NOT_ASSIGNED,REC-000825,68b8678d168a8566901805c2,CASE-00136,WOMEN_CHILD_SAFETY,CYBERCRIME_COMPLAINT,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,POLICE,HIGH,true,false,false,false,OPEN,UNDER_REVIEW,false,false,false,true,COURT_PRODUCTION,VIEW,false,true,PRESENT_VALID,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,47faf1a95ad1b69d7b28d6df524197cbc8f3da965109d2b2dab339740af13f0e
REQ-000119,2026-05-28T03:46:00Z,emergency_override,OFF-0175,22a74f5c5cd00d0646a359b6,Forensic Officer,4,FORENSIC,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,HIGH,ACTIVE,NOT_ASSIGNED,REC-000336,aa4f11dd4800719359ec7aa1,CASE-00191,MISSING_PERSON,WITNESS_STATEMENT,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,POLICE,CLASSIFIED,false,true,false,false,OPEN,ACTIVE,false,false,false,true,EMERGENCY_RESPONSE,VIEW,true,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,27f734d8764801d5a5d0b69fea9184a7f3941cfba3387cbcde6bbb88a733797b
REQ-000120,2026-05-27T08:00:00Z,normal_in_jurisdiction,OFF-0212,22d2f79089811df3a4aeb9a5,Constable,1,POLICE,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,LOW,ACTIVE,ASSIGNED,REC-000870,1fa4d6bca4118e64a6aa1c12,CASE-00204,JUVENILE_PROTECTION,VICTIM_RECORD,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,POLICE,MEDIUM,true,false,true,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,f2169c2730532fdea99c549fcbf75d35768defa9ea9574e57158e6575cf0cb74
REQ-000121,2026-05-27T18:09:00Z,cross_jurisdiction_sensitive,OFF-0089,1dfcf9ccdf6fab5303a9e921,Cybercrime Officer,4,CYBERCRIME,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,HIGH,ACTIVE,NOT_ASSIGNED,REC-000748,f50530a1b108328f60a8a8f1,CASE-00252,MISSING_PERSON,VICTIM_RECORD,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,POLICE,HIGH,true,false,false,false,OPEN,ARCHIVED,false,false,false,true,FORENSIC_REVIEW,UPDATE,false,false,PRESENT_VALID,AFTER_HOURS,STATION_NODE_DOWN,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,084860fd2c0eb5f169070da392622a93bfe105f78349655a065afa660fa2d545
REQ-000122,2026-05-28T10:34:00Z,juvenile_sensitive,OFF-0186,fe341f3994ddbba307367393,Inspector,4,POLICE,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000895,64ea53e96d98bd809e79a9ef,CASE-00017,VIOLENT_CRIME,JUVENILE_RECORD,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,POLICE,CLASSIFIED,false,false,true,false,OPEN,ARCHIVED,false,false,false,true,SUPERVISION,VIEW,false,false,PRESENT_VALID,NIGHT,DEGRADED,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,d30fd5495fbb6b17306470ad2cef1a36f51bdf979f1365363f17f5b9b3a3e4da
REQ-000123,2026-05-27T06:09:00Z,emergency_override,OFF-0017,81f27590363500d418d0fc7b,Inspector,4,POLICE,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000783,711f7cc2bc52141ce8aa3579,CASE-00248,JUVENILE_PROTECTION,EVIDENCE_MEDIA,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,POLICE,CLASSIFIED,false,false,true,true,OPEN,ACTIVE,false,false,true,true,EMERGENCY_RESPONSE,VIEW,true,false,MISSING,NIGHT,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,a43b9084ac302a3b69b965857b6ddefb5e4f6adb9ac4eed88b469fcc853c5b15
REQ-000124,2026-05-28T02:52:00Z,court_request,OFF-0083,eab5f274c3e036f9a382d87d,Head Constable,2,POLICE,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,LOW,ACTIVE,NOT_ASSIGNED,REC-000086,3d4b5b64967f8dbf39aeb99e,CASE-00194,WOMEN_CHILD_SAFETY,FIR_SUMMARY,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,POLICE,LOW,true,false,false,false,OPEN,UNDER_REVIEW,false,false,false,true,COURT_PRODUCTION,VIEW,false,true,PRESENT_VALID,AFTER_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,4571dbf0c7f4afc583c07db4eac345a1e562f03acf91cbbb37a57063d504fec9
REQ-000125,2026-05-28T11:25:00Z,normal_in_jurisdiction,OFF-0070,73b99e563b8590d8f1f3488f,Sub-Inspector,3,POLICE,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,ACTIVE,ASSIGNED,REC-000015,04bb3bbec77f28b17144322b,CASE-00267,VIOLENT_CRIME,FIR_SUMMARY,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,6df410085652f7ecfd3427fbbe2a182f2da74256518b50902d4f831157dd5122
REQ-000126,2026-05-27T21:00:00Z,random_context,OFF-0220,5f5d03cad2864eb9986177dd,Senior Superintendent,6,POLICE,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,CLASSIFIED,ACTIVE,NOT_ASSIGNED,REC-000673,3e9010be4bbcdbae1d9cd520,CASE-00249,VIOLENT_CRIME,EVIDENCE_MEDIA,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,POLICE,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,false,false,true,true,INVESTIGATION,DOWNLOAD,false,false,MISSING,AFTER_HOURS,DEGRADED,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,c8cf824bff4bfe6fc030179f41f8f124c9a6378752f9477d2261e259bb0b834c
REQ-000127,2026-05-27T12:42:00Z,cross_jurisdiction_sensitive,OFF-0042,4bdedd9e1ddefe7a1e6434d1,Head Constable,2,POLICE,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,LOW,ACTIVE,NOT_ASSIGNED,REC-000619,22d13ba63717ca715e5005a7,CASE-00021,MISSING_PERSON,CASE_DIARY,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,POLICE,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,false,false,false,true,FORENSIC_REVIEW,VIEW,false,false,PRESENT_VALID,AFTER_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,df66f28ec55145ded9fa044d4484165af2d1f8580d915454b356f60fab7f1da5
REQ-000128,2026-05-27T19:12:00Z,stale_case_assignment,OFF-0237,7e3146ebb6c4e9a4f7f4cfaa,Prosecutor Liaison,4,PROSECUTION,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,ACTIVE,STALE,REC-000537,459488c4e9b1cde4e6af43bf,CASE-00209,WOMEN_CHILD_SAFETY,COURT_SUBMISSION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,POLICE,MEDIUM,true,false,false,false,OPEN,ACTIVE,false,false,false,true,INVESTIGATION,VIEW,false,false,MISSING,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,a44ecdd2592549acc9c208ab024ba85ad4282ec2eaa4e158983300c9635fa58f
REQ-000129,2026-05-27T12:54:00Z,expired_approval_token,OFF-0218,b4afcf069d55876dc928c9fe,Station House Officer,5,POLICE,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,HIGH,ACTIVE,NOT_ASSIGNED,REC-000285,9628ec353c72a2aa57abba92,CASE-00087,FINANCIAL_CRIME,JUVENILE_RECORD,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,POLICE,HIGH,false,false,true,false,OPEN,ACTIVE,false,false,true,true,INVESTIGATION,VIEW,false,false,EXPIRED,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,08b001650e4638b0832a2ee0348a09847d335f69203def4e92b0b1f8610c2800
REQ-000130,2026-05-27T04:20:00Z,cross_jurisdiction_sensitive,OFF-0128,0f7c12f84c6ccd771a655279,Sub-Inspector,3,POLICE,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000717,cc15b0789fbb4ed267c3ed39,CASE-00353,GENERAL_THEFT,VICTIM_RECORD,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,POLICE,HIGH,true,false,false,false,SEALED,ACTIVE,false,false,false,true,SUPERVISION,UPDATE,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,50ad941483052fbf7f8f30a07aeb1154e8e3cf8ed865c8e565833962e370c00f
REQ-000131,2026-05-28T08:45:00Z,emergency_override,OFF-0104,bacbc9ea0ca5c88caca1fb35,Cybercrime Officer,4,CYBERCRIME,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,HIGH,ACTIVE,NOT_ASSIGNED,REC-000178,7dee870272acf5645d4ab84c,CASE-00078,JUVENILE_PROTECTION,EVIDENCE_MEDIA,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,POLICE,CLASSIFIED,false,false,true,true,OPEN,ACTIVE,false,false,false,true,EMERGENCY_RESPONSE,VIEW,true,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,fc5ca2119535f71c530fc356883550c1c4977f2a0e7778363be3a21fd4cbbbd2
REQ-000132,2026-05-28T04:36:00Z,normal_in_jurisdiction,OFF-0048,871e4c8cc36e0fafb27ef560,Constable,1,POLICE,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,LOW,ACTIVE,ASSIGNED,REC-000197,834c1d76a17a3ab249dc2b1f,CASE-00204,JUVENILE_PROTECTION,FIR_SUMMARY,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,POLICE,MEDIUM,false,false,true,false,OPEN,ARCHIVED,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,7b3962c2c41105804b9f3ef288f3d435131684643aee7cf304a0d079004f1896
REQ-000133,2026-05-28T02:36:00Z,normal_in_jurisdiction,OFF-0131,2b64c21367370d53935a5e0d,Head Constable,2,POLICE,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,LOW,ACTIVE,ASSIGNED,REC-000054,1401f3e1054a0aaab0eeff1c,CASE-00178,JUVENILE_PROTECTION,FIR_SUMMARY,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,POLICE,MEDIUM,false,false,true,false,SEALED,UNDER_REVIEW,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,d68daa49a1de08a577e1e156c24efcb0827afac806a551265f1643b6651a64ef
REQ-000134,2026-05-27T13:24:00Z,cross_jurisdiction_sensitive,OFF-0062,318fd1a9b080d018ffb85691,Forensic Officer,4,FORENSIC,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,HIGH,ACTIVE,NOT_ASSIGNED,REC-000351,be8cf0b2d2aedc05e13844a3,CASE-00007,GENERAL_THEFT,VICTIM_RECORD,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,POLICE,HIGH,true,false,false,false,OPEN,ACTIVE,false,false,false,true,FORENSIC_REVIEW,VIEW,false,false,MISSING,AFTER_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,093b03c2107e4fc5ba7c501b61cb94ee1d93de9abfd181a26b29ae65e279ad17
REQ-000135,2026-05-27T13:30:00Z,sealed_record,OFF-0150,b012e7e4d1319033c362fb26,Station House Officer,5,POLICE,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,HIGH,ACTIVE,NOT_ASSIGNED,REC-000323,d94d037bceb6d6ea53e03101,CASE-00265,WOMEN_CHILD_SAFETY,CYBERCRIME_COMPLAINT,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,POLICE,CLASSIFIED,true,false,false,false,SEALED,ARCHIVED,false,false,false,true,COURT_PRODUCTION,UPDATE,false,true,PRESENT_VALID,NIGHT,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,29e9a5e148f481e7796973004729dd9e1c0ff1bf2c4f9ade0bfcb83989922d81
REQ-000136,2026-05-27T13:36:00Z,normal_in_jurisdiction,OFF-0223,f04272809174dac17c3936fd,Sub-Inspector,3,POLICE,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,MEDIUM,ACTIVE,ASSIGNED,REC-000876,f2092b03763bf8212c814d3f,CASE-00187,MISSING_PERSON,FIR_SUMMARY,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,POLICE,MEDIUM,false,false,false,false,OPEN,UNDER_REVIEW,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,1acb0f1b62b6dc18a6cf371fbf7e7e6813ba7bbd680599ed09ff31b57733951a
REQ-000137,2026-05-27T13:42:00Z,normal_in_jurisdiction,OFF-0018,f8755a48fce2988e7e892881,Senior Superintendent,6,POLICE,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,CLASSIFIED,ACTIVE,ASSIGNED,REC-000161,7e0c15c3eb220242db7d7d2b,CASE-00108,MISSING_PERSON,COURT_SUBMISSION,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,3acf9e4d0d9eaf78ade0736aeed86269f46734dccd1283d647047762a60cb1d7
REQ-000138,2026-05-28T03:36:00Z,juvenile_sensitive,OFF-0121,e35de54e8ce29e22aa4fb84d,Sub-Inspector,3,POLICE,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,ACTIVE,NOT_ASSIGNED,REC-000531,dfacd5897f32fddc86122774,CASE-00034,JUVENILE_PROTECTION,VICTIM_RECORD,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,POLICE,MEDIUM,true,false,true,false,OPEN,ACTIVE,false,false,true,true,SUPERVISION,VIEW,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,CCTNS_STYLE_API,P-2026-05-STEP1,false,true,a84ed402db096491134ca2cd6508ebd80a4a2707dbfd7c64989d9b63b07e8450
REQ-000139,2026-05-28T06:07:00Z,random_context,OFF-0147,94b2d412892c95cbfdbe73cd,Cybercrime Officer,4,CYBERCRIME,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,HIGH,SUSPENDED,NOT_ASSIGNED,REC-000368,f38571fab98970e83b278f4c,CASE-00230,MISSING_PERSON,CASE_DIARY,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,POLICE,HIGH,false,false,false,false,OPEN,ACTIVE,false,false,true,true,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,2368a17039dea4a87d7047e72ddf4d089c9d34c41ae445f04fc5707112520cff
REQ-000140,2026-05-27T23:20:00Z,normal_in_jurisdiction,OFF-0058,b9583c7e99cc3289ea585d73,Inspector,4,POLICE,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,MEDIUM,ACTIVE,ASSIGNED,REC-000432,b6bb8ed01f34c52b36d9c919,CASE-00197,FINANCIAL_CRIME,CASE_DIARY,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,POLICE,MEDIUM,false,false,false,false,OPEN,ACTIVE,true,true,true,false,INVESTIGATION,VIEW,false,false,NOT_REQUIRED,BUSINESS_HOURS,DEGRADED,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,ba3a1fba2fe645b5d8c0fbfa2551c4f7227695155d193d0248e76eae3723b386
REQ-000141,2026-05-27T04:42:00Z,emergency_override,OFF-0158,88db5c4f1341722984d72ca6,Cybercrime Officer,4,CYBERCRIME,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,HIGH,ACTIVE,NOT_ASSIGNED,REC-000630,5735e1f43cfb1d05ceef90b4,CASE-00183,GENERAL_THEFT,FORENSIC_REPORT,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,POLICE,HIGH,false,false,false,false,OPEN,ACTIVE,false,false,true,true,EMERGENCY_RESPONSE,VIEW,true,false,MISSING,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,ef52409473c543c0b85ffc1ea89cbd3f1bfcf05fe179696734c314acefea5ede
REQ-000142,2026-05-27T21:18:00Z,cross_jurisdiction_sensitive,OFF-0220,5f5d03cad2864eb9986177dd,Senior Superintendent,6,POLICE,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,CLASSIFIED,ACTIVE,NOT_ASSIGNED,REC-000222,2d15673f9d6e48a538d2d1fd,CASE-00251,WOMEN_CHILD_SAFETY,CASE_DIARY,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,POLICE,HIGH,true,false,false,false,OPEN,ARCHIVED,false,false,false,true,SUPERVISION,VIEW,false,false,PRESENT_VALID,BUSINESS_HOURS,ONLINE,ICJS_STYLE_EXCHANGE,P-2026-05-STEP1,false,true,e6fe2edf589a555cba4c1525ae7bddd279d41ecf18086e136dd97a4b1e40dd8e
REQ-000143,2026-05-28T09:22:00Z,juvenile_sensitive,OFF-0117,c3da23329ac65eb7b3af694c,Senior Superintendent,6,POLICE,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,CLASSIFIED,ACTIVE,NOT_ASSIGNED,REC-000386,619c64e8eee97cc53178c989,CASE-00148,JUVENILE_PROTECTION,JUVENILE_RECORD,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,POLICE,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,false,false,false,true,SUPERVISION,DOWNLOAD,false,false,MISSING,BUSINESS_HOURS,ONLINE,MANUAL_ESCALATION,P-2026-05-STEP1,false,true,d3413cdabd2e3af0527c7087fdd18c66f17e6a152b82b1d2c1557feb8fe465ab
